month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,2.916589182411657,4.305977265942718,0.14282666100355015,0.3717282759063394,0.40642691997787667,0.7642959655533158,0.8351080226349259,1.0306061433413487,1.163406963947311,1.6081084926441442,2.171505046586806,2.543833539625914,4.364982145584823,6.234517899269146,17.901705067002794
2,18.0,1.2139589329571105,1.2895217187424206,0.07980619950368936,0.20815127191912353,0.31101261510334755,0.40493714962778143,0.41604604550608465,0.48194798294140273,0.5488193710760738,0.7326852550211567,1.2429849469693883,1.628606478757634,2.3056653857828073,2.899048946575747,4.62254175039577
3,18.0,1.3769294091900863,1.4657016531057132,0.09793171276971659,0.24479606465848652,0.34509075997460503,0.4228297966988642,0.4357962773052077,0.4556039024561664,0.6802674001835487,1.1949376983735616,1.3601349452591676,1.3658360686664106,2.193106488495866,3.7779586197807378,5.030068598642567
4,18.0,1.544983532653097,1.8511315408255995,0.13950739754941083,0.1872012479527357,0.23143879643538623,0.5013682567450907,0.5691635814730109,0.6855951374033986,0.7689864229312167,0.9770113180877569,1.4165059965964972,1.543489707441791,2.1802871005009576,4.050540105663303,6.940377221085092
5,18.0,3.371513358694039,3.0452473568584897,0.32601887663112483,0.43203145896932793,1.1878734939849402,1.5421452619768306,1.6762358845459717,2.0743429938052254,2.8539949287771025,3.532422915446594,3.6313893746784927,3.6396971441595767,4.3962361886039805,6.640319744194679,11.550575174236334
6,18.0,5.317269669376398,7.767707064670808,0.483532994259808,1.3170639189802142,2.328776032954971,3.211199387581025,3.2275916885310796,3.436738654247808,3.8179310482050326,4.125214647593402,4.443454536020191,4.569861683831842,4.92149134743121,5.7678496825327175,35.83507627328653
7,18.0,11.658211448671263,6.066254113560648,2.527503546544309,4.656881567202528,5.58219770197965,6.297381409639278,8.01187921517229,9.803119670453723,11.57319162013065,13.691356538660653,15.234490499009436,15.510196105477727,16.937007640269893,18.3367250522203,22.54945877450104
8,18.0,13.743188836361876,5.084894879903534,5.085167741220583,9.000911745459629,9.394528972327796,9.72339587502797,10.173277863834432,11.485061620583561,12.425591242992871,14.421525626611327,16.14196785674509,16.952167238025016,20.021649086684008,20.46727813250187,21.250506998836862
9,18.0,13.728132460544062,6.253720088340462,6.890119992371137,7.961165912233074,8.946933885294312,9.577474353344002,10.087728638154367,10.86014669885741,11.580837966168872,12.398222305624593,14.134204477263363,16.904601300814186,19.17262432488218,20.49008423609574,30.79216713073186
10,18.0,9.570372581030066,4.439288178175157,1.8968246890193472,3.018659531242025,5.545475191206728,7.5187444815574676,7.966807209878345,9.103600034335642,9.577726382644883,10.835845955009107,12.449687618530074,13.393743575407612,13.840524028874244,14.624377620329003,15.7283913312924
11,18.0,4.567104120845476,3.461517563470043,0.5466063803472406,1.1477361592058561,2.157891587275663,2.284504161637588,2.3557615092643185,3.040180435210252,3.326468829831077,4.989210591261293,5.303160709219648,5.3726402599830365,7.050498979914073,7.998458332052419,14.380087628369102
12,18.0,3.030048763615129,4.271376473978684,0.3520615323894624,0.7015569414603188,0.9193288775199354,1.0767906306243316,1.115625403906759,1.1400528217235841,1.2608957446735791,1.4852620391084757,1.8952012876361048,2.3598212518393775,3.747128960048754,6.675977813275036,17.427765685410197
