month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,11.101983669159857,5.137976948914952,2.707079779636164,4.728749327209527,6.298713230398576,7.099296304853305,7.817742081634657,9.151763702369376,11.867005312153367,12.518761948982176,13.96214818887165,14.157033604279544,15.760763461965471,17.160362438046075,19.76308878230263
2,18.0,10.054880989754354,5.339326916098842,3.606403343035665,5.563436227800322,6.648936827791294,7.334739815533676,7.403326881055639,8.045716758311924,8.688503271654092,9.254441653658844,9.580705162219308,9.725099885222663,12.622504980974401,17.056013642727265,24.101547961827645
3,18.0,7.606670766837395,3.549111946897943,2.4915532350057052,3.534811926923016,4.82329388467859,5.298823790993695,5.446107340315902,5.5635400485741044,6.699367398035665,8.27021747608553,8.802853516255404,9.489768134464219,11.416561541456506,12.363039579332717,14.264925761408904
4,18.0,8.30757456465255,4.557862166409192,4.2249746260696055,4.40670394995302,4.879577674156415,5.376973722090312,5.906831246849962,6.844592896911936,7.908383339593287,8.58225348131947,9.13732856478664,9.53167602527458,9.786528467755984,10.584508143474089,24.003469800262213
5,18.0,8.003316430033673,4.661706857971906,1.8123506613509524,2.8654207745212386,3.945292877016775,4.9590427048655465,5.439385114040444,6.070615410321054,6.500311707211511,8.662364882166308,10.400094735884068,10.42417875957595,11.755754530685035,13.992789411266747,17.315544212413794
6,18.0,3.5497595272240656,2.9692088741918155,0.6279446267303116,1.2095758319646224,1.4286431327166178,1.6016075917577348,1.8139256965382469,2.2986330744377206,2.6792642945279104,3.0063961795289122,3.204287329428605,3.2558588647280136,5.36311936610804,6.86396268257999,12.197137983144266
7,18.0,2.948142220188865,2.240234444379294,0.3226298613424695,1.0955525850716086,1.4258781185475455,1.666132665714771,1.8093247647655721,2.247807487968089,2.4332985252955197,2.549300329579917,2.7061298120612354,2.7170511807193187,3.8414760012642777,6.249581793659899,8.89099549887256
8,18.0,2.481165527549379,1.779548844451034,0.42044802730333575,0.7083357316705297,0.9943308023218542,1.0796906159607433,1.1155498840956852,1.7127186626436122,2.1936815186334018,2.7994789338626287,3.0963797276594516,3.443887870024135,3.851376375983368,4.108950363435024,7.315044664375543
9,18.0,3.9886134185948428,3.0364011130108803,0.11955867269924698,0.4513634172432075,2.0837277814330504,2.396436863325061,2.718721575211056,2.9359694784751404,3.519053159538479,4.281485617670207,5.20190212138812,5.372703436683228,5.590523820276774,6.34767721365856,13.081063546620964
10,18.0,6.2987453334438515,2.3629676351451963,3.385237803383968,3.6426283628811285,4.111384216292192,4.697337088128873,4.777582586591472,4.941347481835762,6.467991010538997,6.696683072973677,7.121843486400524,7.1544933261281365,7.888066150641411,9.209517465299768,11.621192414067654
11,18.0,10.45653897130124,3.195519458518122,6.294268576211023,6.699204102182449,7.9795779483884335,8.462248872174298,8.759890571422693,9.119948070849206,10.063330671664353,10.994661994592223,11.466692642895207,12.299871659110027,12.951009279247904,13.206022529399103,19.056585304334693
12,18.0,10.385117396099794,3.251793999003395,4.849064613471163,8.455375852194694,8.698981929600324,8.767080975567907,8.877504943255051,9.062376561945443,9.271305616102364,10.034820666391667,10.116474332938559,10.161610495255372,11.130070252302787,15.866358562786445,17.727533719316106
