month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,13.247260089540738,4.8390717597677355,2.541402361618691,8.290466942256105,9.704795208019288,10.310753019688843,10.930786654051936,12.64482308467849,13.629851676640982,14.800672584797363,15.10992399315168,15.275444116725614,16.282464692084144,18.64444647980953,23.440677103890867
2,18.0,12.07031094031704,4.013744561639279,6.3040706422761925,6.8469451949302105,9.596674381549196,10.559678502427722,10.759950053601669,10.949366809773363,11.142185357706246,11.877236373003857,12.936461003253836,13.522769273775422,15.368818233147625,16.286284556500547,21.991680136783774
3,18.0,10.5809108155337,3.237083499717216,5.820360884583327,7.363045514023226,8.12573141498805,8.9815716265373,9.047924251798918,9.1071219604802,9.448273645147943,10.800918105408646,11.690493739725314,12.242867163070331,12.87296515521153,14.282957481254401,18.820301929707597
4,18.0,9.192370982167038,3.6205458815591856,4.011050207881857,5.0483242273604745,6.157116799947991,6.562650642221756,7.160121447547819,7.796747947776869,8.30447352966853,10.01214258184869,10.732782219416666,11.352619567367778,12.256476225035676,14.160924272105994,16.178382893735247
5,18.0,9.27369926182197,1.9683271890469778,6.708568883764848,6.854458908790791,7.6431115248996715,7.945800045105928,8.016368073451948,8.771346474849471,9.22804987684836,9.674392808102368,9.877411121453898,9.905302619030113,10.614503597807158,11.533025512702789,13.720887915191172
6,18.0,11.00970265868967,3.4856188672903343,6.208556116395313,6.541043307084423,7.693042056158012,10.028984891317549,10.057699404918829,10.2966965131205,11.029382156603745,11.235051110947975,11.570855954221669,11.753717633066035,12.39932141241791,16.73926488974314,17.928319678053207
7,18.0,10.226221889081907,2.553979132888435,6.333145522658481,6.919169804103427,8.093974449847384,9.013860311352008,9.07478069150007,9.120526130307194,9.803536978678231,10.884905889799786,11.24387483381506,11.851866677812943,12.465208953665648,13.46224862972697,14.853364641950888
8,18.0,8.207956898307705,2.2027653494648924,4.084864895170474,6.257980679867833,7.015385978242497,7.10025959798273,7.223276830121696,7.371416840362413,7.498540265076558,7.976378441175374,8.620151611240512,9.180444265050006,9.761570572814906,10.941438306073948,13.555274529816968
9,18.0,8.745476820564067,2.443501252493853,4.6913448512018965,5.864077876005504,6.31158060511655,7.282967553887595,7.5243107758582575,8.13711286229788,8.464190148365843,9.551193889160725,10.099412495687757,10.483080519525169,11.162911248558352,11.746679875851125,12.79539285636321
10,18.0,10.320463261071275,3.639401605286017,4.065300694043753,6.11691838736908,6.903223725899736,7.756898490026,8.115650865257347,8.8181388178092,10.5759559580987,12.29939603792832,12.552396230917644,12.558397254166819,12.99217890221496,14.322149767262935,16.785548095058445
11,18.0,9.780870284639848,2.8245599248671867,5.326302500223942,6.640877329867208,7.104245999827107,7.678763506128994,7.966522096001327,8.583418944712841,9.686032768447598,10.045595661415076,11.022273932137379,11.05549988166054,12.813245053810933,13.671767332818458,14.273932762655535
12,18.0,10.263779746224595,2.4288189946654004,5.901275424116502,6.747618777016278,8.101645893235785,9.145705834293816,9.413952806017562,9.603356027352614,10.138563747720733,11.819964980447065,12.232682242801399,12.385489233221508,12.647005943250136,12.889520501756696,13.110128534261202
