month,day,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,1,17.0,230.64027438487585,89.88041416500836,118.82599737917282,150.14646380075143,154.5024926103732,166.3789656982547,178.2603034420834,203.71090213937742,220.55547262437992,228.29834738428525,231.7640312053931,241.12640385467375,280.53602404115804,332.35689196098156,472.0850091408695
1,2,17.0,231.6747904052203,95.08339393772631,104.00617507490885,149.6546965581377,155.49244292636348,166.60321768253803,182.72931464551658,212.65596484542453,218.54581901173876,223.9742265420034,228.46791466047333,238.26923829885683,278.38235509328996,340.9016023118812,487.1864485325719
1,3,17.0,230.60605400009533,100.74494635447508,100.64150622167328,131.14629609344584,142.96734169473615,165.83020219635102,183.46384329264998,216.95191090097177,219.21797566364148,225.86177647474236,229.2828155257563,239.6252851947101,278.0389788425016,348.4550582383657,490.50965759652763
1,4,17.0,233.5648842354846,105.18436901055493,100.74391011931023,115.56900293750164,153.1169183791274,182.24083162108695,194.36947578581493,217.6939122867304,218.45808703535337,226.82400114371438,236.184620106019,248.25421922651842,285.68780430427705,341.2589481203389,522.5790796084874
1,5,17.0,235.64658409902245,102.16957945718106,100.65052029523798,126.81946193310802,154.02663261643684,199.42952553086556,206.00419035780473,211.3150507218823,218.08549345255935,232.77702598048978,252.83177852179807,265.74993790443494,288.733950161311,324.4564326753133,529.013896136861
1,6,17.0,237.65348671188622,105.64377475577486,100.13227858431033,124.18081685537535,160.6179841215523,189.91513149264313,190.19726891860176,192.15552640355793,218.2331912928619,245.38959279660196,268.08382026345214,280.3008081604839,301.42895728101615,331.31546232323024,537.1622937858143
1,7,17.0,241.9994627041946,104.66766513577399,103.2234543059719,121.7724225184763,174.71060525051956,189.35314194133286,190.73328958136818,202.94405660864248,220.04978251784118,263.2163550412984,273.76024140767385,274.81522239020956,304.2655155486725,334.5730198568275,534.6925413913629
1,8,17.0,242.09511141212545,106.30428936117495,104.88414744479101,123.23470602028507,185.43102981505197,189.26103690758816,190.46282311630875,196.91784232187138,219.76756968034599,229.11476506531312,255.33087423808195,272.62012948841544,325.212215631079,354.46720871482034,524.0922492343457
1,9,17.0,244.09222589628698,108.1703606499526,105.51908058339926,125.27929750706133,186.53646285282355,197.96912422581124,199.24578274125662,201.04273729784722,214.97465558878076,229.37121881471347,252.38787487456085,263.77720081420944,321.103607035559,373.434468767575,517.9122433053527
1,10,17.0,245.0090019376192,115.94296050357298,106.66692784246348,131.37695093280973,182.94728466379846,192.57108419999594,196.87962645096516,205.69959589644475,210.26771381406758,216.45207524126798,233.13916536512426,246.8975612281807,313.11934954115344,403.1065086661696,508.0536794525096
1,11,17.0,244.10566133235582,115.54874149946691,95.64177764433236,136.95787759079144,181.60139432648128,192.67653031682977,197.99511922385244,208.59139363928415,209.9386298367025,217.04016904167878,221.97625635624144,233.83266398122177,315.6966937831175,396.75173709950934,512.9917957089963
1,12,17.0,247.65576146710518,117.63692769796646,88.245179380563,150.05927765074898,168.7456482752529,188.8926784861689,192.27919341231572,195.7690560281236,208.50027788588255,237.9077280859144,264.0672788669076,272.17231681022764,316.0580311775461,387.4480758197484,543.8691617128527
1,13,17.0,258.60687139861835,139.5002069509496,17.32640713840776,135.25321721816604,179.4611376487943,191.5652535950035,194.84560628710983,200.67015444083046,250.22103268443945,275.8576953575688,283.4654027190478,291.43730644538675,335.292299605594,387.6139753640037,628.8055497940516
1,14,17.0,262.26188070769143,144.4284199466611,16.11425681540794,137.45771877206846,172.34928152213092,181.4108339901959,187.54849195440815,199.14884805352793,280.706528605526,286.18175397492263,290.1279107974105,298.2180743597402,337.8007822142562,388.783574103996,659.6011687693094
1,15,17.0,256.67779381481853,146.8853241188931,16.404555470652273,133.8709209157206,172.52134248152302,180.39503883216062,181.53590258112712,193.24630611967677,218.1221977738582,285.6515115261003,292.0971249985514,300.75334655997085,328.68920719445487,372.10192307313855,677.3987383040329
1,16,17.0,249.72721285786525,150.60020528108612,16.506896827822857,101.82487508784064,162.54988295225203,179.23428538212661,181.88185839898304,190.87812009836063,233.17225397718516,276.63309695571866,284.279020865102,287.0349965640726,323.7022627996692,374.9712673051931,683.8192624662192
1,17,17.0,242.34632243785884,152.73637088250834,16.565221401479466,97.55375017148866,152.37525774566814,173.79510299872678,175.5467519285976,182.18027667838135,205.9252398680103,259.15410005225976,280.9500008709168,286.0203360077427,327.009232216394,365.5620378119058,686.3768796463082
1,18,17.0,232.41928387371468,151.74081160400806,17.640447567168817,89.85665478608843,124.74471759579735,150.29885361879388,165.33227733747307,187.38778493602882,190.3383432497285,255.92603551225147,279.0637131692681,286.44613893360355,301.16330513163354,362.8870227784559,665.5596524943873
1,19,17.0,226.2522457869834,151.3743329236506,23.751613028066018,72.00988388179096,124.93355486745706,143.60837219007368,157.72301985177415,179.92742976831005,184.09405364384835,252.19307193500492,269.1745187045126,273.2753180288929,302.77939302669654,354.9318860516771,660.0438980498487
1,20,17.0,220.65763837769614,149.05761431022202,25.58593476829479,71.72645403042407,124.7976517446935,128.5983986704713,143.97690806925743,176.88266901570518,183.09416338515845,247.40187473056858,265.4277549563573,266.99968788561637,297.79831898991944,339.02854196447004,658.394846617682
1,21,17.0,218.08626021000578,149.7802350357505,26.757522815933562,70.9165707310317,122.26413222798737,125.03995704440806,141.823332368682,177.3249572732406,187.8595421395571,220.03002596747342,236.27433865625437,248.52124145078864,313.6314259926591,347.09995824396344,655.757010834034
