month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,12.86532663833291,8.129366471887653,3.7175173241015456,6.662377495414063,7.6558245744529785,8.460372946481476,8.587026997916787,10.091685991337869,11.391017092503823,12.438801245964589,12.751811940765887,13.159883295489795,15.768326607532686,19.520166300255944,39.42828026481336
2,18.0,11.544933397707956,6.839595972317406,3.6846782447471673,5.3625225334770725,7.021455062223127,7.875849587100274,8.028824460559944,8.291679737842179,8.736488873732547,10.23604864319471,11.560987775291474,11.71434811639805,16.815591881198102,23.669543805637254,25.334805314451724
3,18.0,7.351114846551856,4.455606185816013,1.6738445178519734,2.160556384345554,3.564553677103805,4.051023937895855,4.52990363004651,5.4600952397513876,6.342259427633015,8.426369027087725,9.069647096263742,10.00752312999252,10.262955893091164,13.825475142768191,16.486520628167035
4,18.0,8.740250687364638,6.516206204247318,2.891577546101049,4.20774508944478,6.775298145025028,7.115627075350568,7.335312557072625,7.627481026149469,7.709311664601698,7.747196387872026,7.926239439274964,8.232808581508184,8.519564898262633,10.43701189850566,33.51188627120808
5,18.0,7.885417746030419,5.123269803749805,2.7931783740668887,3.245803744088322,4.262831310939812,4.727589273097335,4.906650898003942,5.36304881551035,6.307691655994489,7.16776625564616,7.187182656163051,7.204809053826134,11.3727768824719,15.10142944526605,19.85187855183211
6,18.0,4.268868186417844,2.5496253204657533,1.0262637778964654,1.9783387660073972,2.5223278573644654,2.9161396326254927,2.9258707759155063,3.1401482260436437,3.597378891760007,3.88544473011544,4.474301832562354,4.720265384709907,5.662021492208812,7.53626475515901,10.954202084706697
7,18.0,4.224233410012419,2.6955653505435047,1.1147850803631043,1.9041376196103603,2.2383079115330426,2.643475991174704,2.7920752028240887,3.0552419973668217,3.7075592188859883,4.301429885760593,4.5707644144416255,4.577611408174146,5.020003437588581,7.31296795132922,11.284731043938699
8,18.0,3.498404511151486,2.046290351482044,0.6809804110345367,1.1610033630824046,1.6182141529693543,2.1027897084152194,2.161360150188988,2.8037943910618237,3.3596095086394175,3.7024400008156064,4.299787164078838,4.563623011063657,5.286476881992822,6.153437511911854,7.380969233562642
9,18.0,4.285754648075389,3.4473306944908577,0.35757673439402254,0.9377741228655883,1.970652653926022,2.092279494290971,2.2436418313524964,2.969743631174338,3.6104008021009104,4.360385556962846,4.795062984065632,5.18287115705575,5.5646880062438395,7.988373125323916,13.265881923819876
10,18.0,6.605157161221117,2.726730350020524,2.0163719831315516,3.609911819628745,4.230559827268802,5.061592785070696,5.068055631954176,5.522813113865411,6.32879740786069,7.125403571541,7.494508152888134,8.027822483250134,9.29927694749535,10.300551299941455,11.272694332322144
11,18.0,10.986370028364972,3.8522390045143142,3.0672197214603596,6.367510257108057,9.17454166567487,10.024529546027665,10.04018647751342,10.105741885731849,10.782010395316815,11.354239724706172,11.869011892716776,11.926225644742296,13.289291167386509,16.400567259204205,18.31264880329847
12,18.0,10.698275348096493,3.425949517962559,4.395879258883094,7.1281089050567115,7.682648029054292,8.798821317545041,8.83936310029278,9.35876055444837,10.699391205472697,11.688875285088148,11.943789871314703,12.366468049040392,13.47765305583154,14.525950081637156,18.10280855663011
