month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,14.357616652429641,6.936642387004204,3.058171918253369,4.84648893889034,6.867532629480703,10.916493435807153,11.03980748180035,14.166986876020335,16.173221737196393,17.040086423890145,17.56075709629807,18.032267129897175,19.143096559457977,23.052893252943623,25.128496686544732
2,18.0,11.547752540120436,8.097964863585789,2.420810428523397,3.4093735365720907,4.166394926293808,5.64793916890377,6.161945574625236,6.847351340162068,8.311238433659682,11.260259287921532,16.2722045626125,16.863851016867095,19.392962954705663,22.49814975244913,27.08004370049076
3,18.0,10.040871717943002,4.554567820781691,1.466228187078468,4.474036206168673,7.186088741447105,8.06211619179819,8.084003840735331,8.547381315353327,9.755532799970965,10.682378473920023,11.254205372116463,11.670534052587584,13.31877390305316,16.459574804560035,18.429465890191707
4,18.0,7.4842571752087075,4.152730848015995,2.659054759460103,3.3624227164551943,3.773860264031179,4.261915084587861,4.514179806752921,5.540837622912608,6.813441487340994,7.105358809020599,8.450444223185645,9.211508089085308,10.735312527931114,13.29410330747588,16.39325536805953
5,18.0,6.979568566783457,3.4231534063753575,2.5270044564453156,3.789249264098862,4.467493276618022,4.793414154878823,5.115010479134397,6.118523463931106,6.441959245373801,7.132026354572655,7.600691052759377,7.816212846610709,8.879394002740531,10.662848562732329,16.719618220495395
6,18.0,7.546227253022727,2.8787112856937127,3.7428302126387996,4.778077021557063,5.317048909188241,5.468714097737856,5.573503654653699,5.926000564545696,7.338310651638068,7.835492458046359,8.001029322656194,8.177502486324281,9.999984210822722,10.794355862152125,14.86340555851141
7,18.0,6.976902086829826,2.7096315778700575,3.4817186473749753,4.4840407644147415,5.281050159705955,5.746408539886818,5.808632619558277,5.9012676250906715,6.126022213274714,6.356636543925207,7.221019131447589,7.715989177196408,8.110420746159434,10.211390980530034,13.959203651881115
8,18.0,7.49483708307674,3.3542319267736387,2.738318864559351,3.8327895384014856,4.555284670617912,5.930436468712226,6.230772870539849,6.527072740396247,6.628094723853397,7.70244201899388,8.109255160237318,8.508039949999343,9.69356836046729,12.813390325282569,14.23768285719798
9,18.0,5.33686745404161,2.6815523078731354,0.9862437588659532,2.4840676569193305,3.038356622465389,3.1296441520316667,3.2722765628354056,4.829408042646684,5.416243689692898,5.823006402295626,6.467845715052231,6.595233519989564,7.160777507498505,8.882723539751822,10.662342815641175
10,18.0,8.40806006663662,3.6990821589690306,2.66258081424614,3.734064180688402,5.302711511761583,6.155478116436603,6.937419775600329,7.722043308896308,8.717668674853789,9.205819299826711,9.728422933545056,9.851360475786095,10.897239532809156,12.535985183717402,16.941373801626547
11,18.0,10.327976262362036,3.953687816153731,2.253728900194145,5.608363415739584,7.2922010158019965,8.286068538299519,8.550569902239074,9.53006666133502,10.630903878249743,11.207702350435609,11.884656178059812,12.225735278224999,13.661331348830977,15.250463917147147,17.313349229914916
12,18.0,11.329686405417682,5.024491362901395,4.064930164429062,5.404382513597848,7.324158450194286,8.687275452344027,9.389381272594088,10.021663692073957,10.513163370586216,11.77125391611169,11.93124287574025,12.052055976392262,15.434172269788103,18.557418618748834,21.95760015676507
