month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,8.364262022699185,5.0014877443740415,1.3780256848500114,3.1652510972364007,4.445389635064801,6.2547589575884714,6.556165191194923,6.765003721920821,7.595718265263695,7.964908002577567,8.828397861516846,9.00730980177916,11.090220826099664,14.776992079895807,21.789194440706158
2,18.0,7.9651276417184915,4.935858571813662,0.9985177287201292,3.212843269273023,3.652241353664671,4.798244240542954,5.2842140550564904,5.76920690582864,7.101455788560245,8.821809957377418,9.36435492582087,9.645959572047975,11.497552369426295,13.52850220506355,20.817959736639267
3,18.0,6.525845485526135,3.3925778733689826,1.858944765599077,2.7177096311680904,3.6019512702178345,4.5827972871629665,4.871804721223145,5.118818489341751,6.138876689221364,7.295324305877803,7.434492914250685,7.601654966790491,9.339186309261834,9.684536311417446,15.431975694178576
4,18.0,6.301695288347212,4.05895346562927,1.8569292725993365,2.305370265108181,2.6222325034541347,3.5815081534890076,3.606627950696823,4.609248881664676,5.777805502063486,5.9518288137647515,6.4114842654198885,6.929129402412333,9.744977718491008,12.818832237341017,14.390316832084272
5,18.0,11.234302126038122,4.308275925478811,1.2190000512271613,7.8013268852260635,8.10450199453297,8.586843436895053,8.605815128961282,8.800451243345474,10.756702948925431,12.966364738469379,13.755228433498662,13.842213954761688,14.635763312340902,17.019392185716214,17.830518972293422
6,18.0,14.060144515433855,3.349016271114376,8.419945939361083,10.38778399150615,11.571650110902903,12.622406953610831,12.66989116298252,12.80289572492191,13.1652570339183,14.579616526783983,15.611066467524951,15.672855390935586,17.082232478156293,18.013108465621222,21.114347156093167
7,18.0,13.006667267972512,5.514420235752918,2.4106394350998666,7.281841234441685,9.433915870792525,11.528965858561298,11.821827648071986,12.06954117987811,12.84567259002494,13.720792941095727,14.350526838038595,14.811148704625637,15.357742154183669,18.705036353217483,27.377044083805544
8,18.0,8.697567544186764,3.1285756886957112,2.9901707546256167,5.084817218837832,5.464510479885894,7.167380164778836,7.400063743645653,8.084164714208391,8.868641047041734,9.274226325514908,10.104670585191322,10.398885765308357,11.352198098318901,12.815361592663287,14.185548930334805
9,18.0,10.449020954497946,4.328359900954146,2.5227638475018725,5.102709568691138,6.750989632092797,8.596020085107432,9.426123947953103,9.95794665967451,10.084266043754319,11.719301151990823,12.04077327917436,12.470447636735067,13.6634104806299,15.50105225351259,18.510071663563007
10,18.0,7.644900438026236,3.4742301974066674,1.871258325585821,3.4683050852261816,4.889924083979911,5.863060126293412,5.972037152628379,6.174518909572388,7.832983312001513,8.513808369402097,8.585270885234255,8.680874865434602,10.355692150616914,12.35386807854581,14.490487798841823
11,18.0,8.375320482117232,3.2472444748116494,2.8327645548366567,4.287032125042899,6.166329175647557,6.28664589079228,6.4713290426489785,6.697987897191307,8.382411384016123,9.4337389578375,10.110902376926367,10.278724649187776,10.870668115475214,12.058828380539175,14.182834935429272
12,18.0,8.694224372810156,3.7206244979056606,2.850359359742262,3.817475077376098,5.49107949546749,6.7867644461644066,6.93997607441707,7.61392695563355,8.066400145856441,9.090221434646065,10.384409619628979,10.416326499931804,12.713537724249559,13.734185367278206,14.581514719177143
