month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,4.897022687979215,4.6611170240216495,0.9059576248118464,1.3707996486249436,1.7604033729465072,2.0613107946856264,2.146278078202058,2.2258246862060935,3.2698754048746492,3.781676284661571,4.723069898891592,5.2523922630308055,6.7393877958045705,10.770914566777229,18.259809195270734
2,18.0,4.926314827683889,5.748841437834576,1.363108101674186,1.6500845012028627,1.9538140620698203,2.472014188217202,2.689116649829111,2.8249143646030124,2.9656366938861085,3.1286046105426926,3.2866066756784287,3.4363722314557736,4.910765017280909,9.836762955464849,22.87587813692641
3,18.0,5.451976729255157,2.508453344239475,2.239325381253908,2.4824842898584634,3.369104239180781,3.8213792378125215,3.886007187984677,4.240126845666075,5.274588529357951,5.629624397821294,5.99240828841476,6.087872638501074,7.836640910016267,8.74282240485789,10.970497170213036
4,18.0,5.424580291698505,2.3977685572880665,1.9316188878418337,2.899956828991585,3.505747261949997,4.16015239750212,4.3674418545027445,4.606781207642908,4.797453835799927,5.580896844271396,6.094032133337409,6.427289146195355,7.0758145080853065,8.0938957486181,11.030789664643919
5,18.0,4.887337924360957,1.836411210848739,1.5474675309635013,1.896079423058703,3.439363941992064,4.4607330561110405,4.5372654320889945,4.61768970976613,5.218194575877037,5.823351163151107,5.968312784284642,6.1832115900698135,6.26434513213268,6.893043876632119,7.508708567383529
6,18.0,4.300953871682677,2.153044100173257,1.5677562316825022,2.2155567347726968,2.6131883997741068,2.961677037657485,3.0847423871398028,3.2579421509439555,3.3812456243588693,3.8928281353120493,5.204637703430967,5.651621761300472,6.183588320674504,7.005222744916509,8.799491101191965
7,18.0,3.0210890575674534,1.6897833662209858,1.1114400854362068,1.4052008834394574,1.8096790264066036,1.9865020685150658,2.0700976508119204,2.295028931690119,2.551198913368028,2.915936548213293,3.035753113966276,3.224236437360506,3.9881782545399154,5.138521366575347,7.6128642574736896
8,18.0,1.6061591610337944,0.9802547942247481,0.31970230307873787,0.6865840577059914,0.7707854103965206,0.8521332279267934,0.8586361863415723,1.0134296273179733,1.3798526272018106,1.684372177019678,2.0082235044029404,2.168296619004846,2.4747950717078,2.7632431213364024,3.8622720560451294
9,18.0,1.6031040585979053,1.1375840316737724,0.36458016046569536,0.6632000572573151,0.6937749001601695,0.8278257515756288,0.8308663843529236,0.9062684328211544,1.0625557890700066,1.5627113342848382,1.7630441801590135,1.7678788039520108,2.72752421771271,3.3402722726240794,4.005317900011018
10,18.0,2.547360274764858,1.6901528787446443,0.20671468462313453,0.4422058883484689,0.9642555076813654,1.477340612162034,1.5176720243184323,1.9535859273508298,2.5405089015859774,2.77122954785236,3.301177761230765,3.314652273834514,3.8854929936999767,5.213979579922045,5.313305147823742
11,18.0,3.482474543221166,2.601794995195673,0.4540472721663674,1.2830167394949727,1.581300968619638,1.7602620727791296,1.9153225812705563,2.173308784864795,2.54475243206547,3.266557817984073,3.6085141639553053,3.614561348418394,5.643865551043486,6.642377467593313,9.762679692584262
12,18.0,4.3529475856193685,3.7173249123582726,0.890784658821585,1.0366750574018206,1.2424884909084404,1.6543888522927774,1.7273786730681824,2.302480379186462,2.819452499993007,3.7651254885285677,4.554954104300769,4.932808649447486,8.027288561747229,9.822754623992168,12.699813074862686
