month,day,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
6,3,18.0,202.7455500894167,113.06373393950317,49.46258453874361,90.77983658434803,99.82818384171182,130.02159492129897,135.40642917787665,147.56873026088107,179.6112510445987,229.98043363125515,236.58660261260667,238.49221070524413,296.1911476639184,330.0255889989223,483.9911167829366
6,4,18.0,204.70964043384078,116.58210043833522,49.55315748530509,90.58065791889383,100.49121950336658,117.78087425341027,130.91202450451743,148.95331729936893,179.76306137002192,233.74660899602384,234.97925730212734,236.78179503402112,301.636629840404,349.04027019300986,480.7200329509308
6,5,18.0,204.52406008902324,115.05903517018497,50.25389026928005,90.47217777733776,103.46753170560764,117.92317875802149,131.28380946057098,149.6706061855868,179.71457304716313,230.65530563456724,239.18437936607745,240.63666320667633,297.5175345605892,346.63037759405796,479.5179715922248
6,6,18.0,204.28266290514574,115.05497199860571,52.16032714344895,89.66795599704174,103.54783601021227,117.08404643037393,130.9954451289072,149.05540937716628,179.1947211679659,230.58122516497897,241.93594235510903,242.37868553201054,291.57370407896434,350.80696252361383,479.38272300687646
6,7,18.0,200.57565471170426,112.87221650785848,51.833253467900256,86.67329945239715,94.35782417481272,117.0662788303173,131.00538788286207,150.26657670582816,170.79093443319914,230.92745643415867,242.18674757530098,242.31516931668213,290.60081963572384,349.0900995395651,455.2213258716448
6,8,18.0,199.2419760034005,114.40231786303843,51.3985359255147,87.27163769241378,92.86991871116192,115.69335546105485,124.80396772152471,148.67793212132528,161.5407887573657,229.5856612038804,238.13014708720397,243.72547804301854,292.5998726158021,351.78035725040905,454.76658025835513
6,9,18.0,198.914356553581,114.08143186665828,51.383672685382074,87.23287713253299,93.32812653441144,110.31894086337817,116.33790480664315,146.6943847696523,160.77449222085738,233.00938585697943,249.43450286091337,249.61445739345524,292.5880960329423,352.7635487775925,442.35115359058665
6,10,18.0,195.9022672047819,109.66735671676851,51.36047778381389,86.52094301872748,92.95045780482985,108.53806685116811,114.53818783809145,137.36665971201342,160.0537339066206,232.21005442991714,253.64474833249847,261.9753777877835,291.9996533597962,351.198225778588,397.7608626131743
6,11,18.0,195.68852067339247,110.28534022945412,51.30854626840925,86.21369299073187,93.34922925941689,108.12328579042878,115.01026803141701,122.35216096209425,164.7714396650864,231.5468765837354,258.403998182425,268.0019022082365,290.98890270356605,353.62170759368405,394.49454465902926
6,12,18.0,194.653592823532,111.40410680946276,50.5267900968787,86.24187760526404,92.99222308850925,105.87317562448534,110.8111473288424,117.89040881060397,165.79984635506165,214.21145602591037,263.7169343098305,268.9189986993884,291.1401145497483,365.19490952178205,383.30041695771337
6,13,18.0,199.02489900944232,119.36505004964252,50.372789826362514,75.04040889733383,97.21070848035184,109.42300338610424,110.70993456303276,117.36073472390123,166.0083390193096,229.2571347368277,257.58641333819946,266.8447442293519,294.4739696731948,380.8734070451494,413.812152372124
6,14,18.0,196.10168817761837,118.12570254482708,50.475348260996455,72.60748942361317,97.7782684949544,106.26829280001843,106.95403615874199,109.712614393661,165.8775085430333,228.4910333264096,255.98699730958373,264.3601476814764,285.1212755625946,378.65831354329134,411.6864517175158
6,15,18.0,198.50597802715097,116.12040243544445,50.5560008108232,67.4041793436807,94.61956182336752,103.13161824627069,104.66710375861504,152.9397822139622,176.9809542714019,228.35321769783786,255.79453528826286,264.11315129442437,284.4655622040195,375.741867403362,409.21736892435524
6,16,18.0,193.95102998688924,111.35347927077335,47.01886378274544,62.30637468853565,92.4052025891707,103.42007911107748,103.86554894126076,153.36158524920927,181.97552726741716,227.91889035464072,254.65064643608255,265.50246667079693,281.9846034292731,361.96195913205406,373.47362012186426
6,17,18.0,192.61164751264516,109.77510748064738,43.606339433958304,62.182155477377776,92.84935759126765,103.71250938982888,103.77298851712703,152.72429662256764,181.53440274995302,227.38621868572315,251.52866414973033,258.6536252245744,289.31015150230337,345.85501193161747,378.1240146529598
6,18,18.0,194.17581805392027,109.4415007799539,50.331044267096686,61.89082323452972,93.16058115040576,103.11884645050321,103.64596700853562,151.24966037330475,182.91756499839568,232.06460128611013,257.0357046109176,273.88928442086194,304.11194732272446,332.4088110246378,372.89976729189294
6,19,18.0,189.35715103220141,100.05507358904308,50.958259373774666,68.23923993113974,93.29003867836894,104.32314488205546,107.64167068026745,150.34502913790698,181.9169418358609,227.70532493250028,251.96666356716452,271.40755640808413,290.31591777788657,312.3273690063244,353.289648132884
6,20,18.0,189.92770981878667,99.97667845350142,44.078990603575754,76.12884128054225,92.54609296182771,104.67942823247148,110.54117635671315,151.44049819221408,183.07991234688345,224.18117174939465,253.85760523421243,271.1285889048901,291.9615688837147,310.64733633520433,352.3998101268361
6,21,18.0,188.69183798459824,101.65744152596291,41.00284049766641,77.6281048927222,89.86176868037626,100.46094555018833,102.38844555143271,149.19288940721785,183.11240652615385,224.51476838488296,250.92862268903588,267.0210557409059,277.7878334007303,327.88870052303395,351.50983846877034
6,22,18.0,191.18083639633878,101.61778993777637,40.89618100179457,76.01840592601894,91.16311927319325,101.40737808379487,104.4207608094879,146.07036584232762,203.2333727639711,225.39525130669156,262.80552660384717,273.33562131804763,278.468238157529,328.6676651846068,336.6145996537651
6,23,18.0,189.13591886843176,103.16823554874554,30.410177466948817,72.41411506009533,89.81946949743383,103.06986412930809,109.92609252454264,154.42967854689763,186.68057340426628,211.46417908384367,269.87387399490126,272.4942845572166,284.01189139907274,328.51773550225795,337.4407445072925
6,24,18.0,192.11160446956492,105.5766390981288,30.24879656404385,69.78610857077224,93.56547661390306,104.4422272103463,116.53188863798539,152.66977770789714,190.85197989447605,207.81146372663258,274.19828805868156,278.2582719460107,286.2276114289285,339.79474291779053,344.73163926083737
6,25,18.0,190.9654471106719,99.9898617006605,31.00037530648474,68.94717820814968,94.20747700918362,106.53358250676325,133.67319348641192,159.32423705358235,191.698333639228,222.01035168014073,274.3191966263077,278.191485459491,280.51814845627536,308.7751910124923,348.285594452757
6,26,18.0,186.58509845626503,95.67049253579037,27.97355823090693,71.50170508913665,93.72923356309808,107.8050841546355,137.968400629717,160.61497849632497,190.35782997865812,217.50031942406235,240.15627286021513,259.17220838824056,278.6846875130731,296.0795910802158,349.9241743246204
6,27,18.0,187.44519771754346,98.70488449672375,25.53384921513263,71.72726504118211,92.91825092064516,106.49024666409474,130.14859729962893,158.48144831044021,186.17532160725773,216.11716951947056,246.16176457366916,272.8116030723448,281.21179608358887,303.14355125961015,350.1658087863364
6,28,18.0,185.27566314737155,98.48556878627967,24.51965352057712,72.20969259494593,93.04417954915351,106.32303678683233,129.70490765503433,157.4681890027661,177.8398822228943,200.1773523741627,247.29214601335582,273.4874075453075,281.0960533876302,302.88892517249604,349.0766820617658
6,29,18.0,184.43183489218563,94.21223869355732,24.048797174359837,71.82303643650697,99.69983175125412,139.50257745824888,142.03606061880188,158.626703531614,177.78717525402487,194.74203005911073,215.15089653814243,230.4125619006456,282.5945032182338,301.6784553206366,353.7977264831038
6,30,18.0,181.16823052557774,93.48230262503542,24.17803682488448,68.81538790038012,99.66636060122019,139.40077960840844,141.30354248363193,148.07302736756574,173.92272188302215,193.66524375964292,209.60591979288006,223.38137314569474,284.6862224415387,295.01043527717565,346.7632939130647
7,1,18.0,182.33594835169416,92.76972895856345,24.076794569749865,71.10522006478777,99.6557009936325,137.65988939283068,141.18271011890926,145.73976360379422,183.45459716858448,196.13967978423506,215.17590454735677,223.57009327412328,286.0162043371642,291.80041348759187,342.8005003440258
7,2,18.0,181.08635000653646,92.16557635915589,24.56168028495683,69.52145627703713,100.35191382813537,135.76103076874384,136.0875349388799,142.67961367432133,182.63436773343307,208.83494466868538,217.70801037730462,223.91847475412413,280.26505092125365,285.8369280093541,345.9484296991568
7,3,18.0,178.13875842186903,91.81599309152408,23.970897591786493,69.47613510394142,101.05656513433141,119.5231581942145,129.60562374153696,142.3296147462724,178.8769702711989,203.59399237254118,211.75218989169517,214.6798449263526,277.3812435690928,285.77512487310327,345.3964373720085
7,4,18.0,179.01759163853325,92.90488277082322,23.04514551570271,75.50655445675281,102.05180648749717,119.3173845690434,129.59728922048677,142.08501726540794,179.62951196665793,200.55420536722795,203.86659338631452,208.5096196514424,273.6113587288577,295.63855472386376,345.3009510161371
7,5,18.0,180.26303765885265,94.83756690179321,23.042149999036653,76.19812369181012,100.78803730219636,118.81480098098027,132.91616589355885,142.48539057512482,180.04625136970938,199.79700058347308,201.2835432029106,203.37259558773133,272.97353538533264,313.19625518710643,345.06929301332696
7,6,18.0,180.42895599606706,93.48165794058505,24.435228307028655,74.3257462872195,100.66609110549904,118.52673128930475,133.21035936839357,153.80178576866294,184.21963410552902,194.4596514312155,198.30148921792588,200.36967773544364,276.61970359431086,314.2505014172099,326.0784179324648
7,7,18.0,183.3427596756427,94.43192590811117,25.598201954380578,74.1958775315783,101.0960216570242,120.25580508144944,132.97401348984926,153.73062501862947,182.7595312625542,207.53095344829853,212.83442597803884,218.97114463712487,277.9128421580099,316.3198768361849,327.20609882757896
