month,day,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,1,17.0,144.99830308365233,70.26036031695556,23.811513879404256,46.91604711745497,97.61716292058743,116.51635780250808,122.52326243992596,129.86479173420378,147.51120750003443,161.9887786434527,173.01090173287537,181.4637916413593,198.26847122259738,229.38400871493116,266.45942395632585
1,2,17.0,146.36938248954456,71.56283883918687,25.18569140693548,45.49659281098806,94.92340908796619,116.45371534920884,125.48182430994899,140.78593354096813,155.13978059609508,162.1610171923644,165.9312071897826,173.20581091564117,196.26450097101895,223.66289580391367,285.41966771748764
1,3,17.0,144.79149731561253,70.80792313998562,23.856177281066635,43.32803458149568,90.7813056440517,117.4100200085111,127.81326719060671,142.16071480952218,152.5455927435548,162.75783556053605,169.8426417458632,177.1052979198854,196.37351507988313,214.3509522542864,287.610038690099
1,4,17.0,148.73776343383562,74.56802189913437,25.986503219671135,50.29670451617396,79.21128699093617,114.79015809949007,125.977887405638,135.74886452608146,147.11804001879486,172.8460209894979,192.01998445334507,197.23535129731854,211.3819050119313,230.2618322970309,287.1587009232528
1,5,17.0,147.9542445260288,79.31881221467674,25.9876504439926,53.42739616418588,63.87540672914999,104.80158603892069,110.93160048270181,123.97775371278493,145.49816642729405,168.13532881275964,182.2883277258718,187.2071042662616,229.06146538493192,246.07930582363514,287.6148382103501
1,6,17.0,149.72466820342993,87.12095497196933,26.028632778494213,45.571815024571734,74.93369388776806,95.76654036376073,103.39664218208264,116.24991971785659,146.106670620488,164.86588511100206,174.00821183304936,181.80864649049167,234.47651019697267,248.8913477368488,341.5968395085384
1,7,17.0,154.4108016785289,94.75909742518414,26.102615892972928,43.93475510571315,81.22143617918044,118.01807689407556,119.88509260208762,126.24813472361842,136.17958353858515,167.4801716113389,177.00470956536876,183.0858394816691,204.05552687414433,237.97265881767476,416.19845675145524
1,8,17.0,161.53010151211646,96.73721583142732,26.07247813131782,56.026151452796995,83.211046010313,122.84729730696185,133.42457716955138,149.36532914418117,164.4509190314357,169.25300486663434,176.00015344024416,179.8559465936437,197.11812594232333,244.3193291683381,437.18553673491715
1,9,17.0,169.32042185370327,96.7460057570672,26.155268321127785,56.002469491600365,99.78424560458635,126.61710296782891,139.81035938265975,165.4404507896736,175.1963402919772,176.41169894994192,183.0903618026619,189.09197657555555,203.05703509364608,253.40172213425728,436.4651571232691
1,10,17.0,179.79575844049089,101.77660396976583,26.265957791216927,56.339127403855784,111.43882515386667,145.35821516547654,156.18914163769426,168.15079460433398,175.28171431067543,191.60243307395706,197.88778938465995,199.83427592083987,212.6468014954119,290.5071630214007,449.0059542345894
1,11,17.0,184.688010366072,106.55475533065564,26.5139533533775,57.33070518741128,112.0447510929115,147.8303520563428,152.84913259109732,162.83763379717936,183.4968398562792,192.84521386562892,195.45868067648092,198.52969284644587,223.37604313557193,308.4791681336358,462.52642052736775
1,12,17.0,189.1658085651599,112.8154079668804,26.56699065236877,58.48162022847455,103.97435189221424,140.00642102781453,145.72138454772775,162.0111596531031,184.11085549106866,194.51959687945308,194.7671965692744,198.3974859266521,256.1995323135433,325.1936237891323,468.2190104516625
1,13,17.0,191.47227899302487,119.1516120402789,28.729080476666795,60.469583788830505,98.32814765989035,135.90235234160392,144.55828304587683,159.3314264395554,165.01918835511145,191.7998791624382,195.12345002447694,199.63165165208483,288.06863177398606,341.33417540092717,479.4124047227259
1,14,17.0,195.07316990961112,122.51718862831021,33.83506397244604,65.60212594508072,102.2740338300954,141.3395099950532,146.84329260883734,153.55583115248086,156.08534286374643,186.78860444196746,192.28884372693187,200.63338052833467,298.6481791699876,355.97981994080396,487.05592973274923
1,15,17.0,201.91480699682498,126.65665520876095,33.85462800913804,78.7952179098426,105.16345764761088,151.03739000384752,152.2208904796899,153.53484384438912,157.35991310340145,188.66209850567776,193.46396633615842,196.95937259212988,315.15881595436065,382.61013734822177,488.33826046739784
1,16,17.0,212.77809386807027,140.1986784264337,33.769009649157596,85.13264291709841,116.48967124748849,143.6950237675965,147.4738653373017,154.4372052367067,160.22773405714898,198.68512688771307,203.83119169602833,205.1621626315816,316.8290448456024,439.5691804370733,503.63673900448805
1,17,17.0,217.5965541512465,148.7555725331036,33.78846170986649,85.94310329625552,129.21698103688786,145.00365501515623,146.75689374278784,149.36693786990588,166.01046348259754,194.80380309756634,206.67251101432151,209.30669977282201,317.870087588377,445.553184101397,554.8515482099227
1,18,17.0,220.25087548834279,147.23727835466013,34.2470482715194,81.40770181096238,131.1324766732713,150.3405692745327,154.03847026002737,159.8638743963009,168.33981809509027,205.4988936699895,209.0291490101772,209.45064869658214,326.1225138763348,446.3556265995212,542.1056324412164
1,19,17.0,223.0746280396457,147.5662833064302,34.62353064917971,74.8142191930801,102.54910733863095,159.2446818047283,165.33992174976413,170.10008876423842,197.2316694952223,215.36526206270435,219.79841462010995,221.4716232155935,329.4517518705809,443.34016429963594,543.8524049057645
1,20,17.0,219.46707590498153,143.45777379623723,43.40226208010659,46.928266744870086,105.29300899235987,163.6511344485495,168.87514310217506,175.42428234106848,181.4168776787004,208.54009466103003,227.82469596275286,236.61288840722688,334.7071415128085,439.04836150739527,505.2065607928325
1,21,17.0,219.81085219015134,142.9857886377939,29.969321527477504,45.889938254773334,108.83945225973316,163.80443081150122,166.82872929173456,170.63519271907322,191.73333491216317,210.86510516511424,236.59285134727475,249.71224898508527,338.42488169767904,435.2693729653677,495.0921320855897
