time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,2.899122129927449,-0.32686022063304776,89.86788565113328,Normal
2019-09-30 00:00:00,2019,9,3.8452301812172496,-1.2168855866217938,75.96092933407432,Above
2019-10-31 00:00:00,2019,10,7.5872358370318205,2.778163731234927,157.76922595704286,Well above
2019-11-30 00:00:00,2019,11,6.416480177481245,-2.6681823469740342,70.62981327273883,Well below
2019-12-31 00:00:00,2019,12,9.037583989678856,1.4194127291978944,118.63193515432052,Above
2020-01-31 00:00:00,2020,1,9.316405974670145,-2.1387893932729796,81.32908846532386,Below
