time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,8.485982025340627,2.5171696318564125,142.1720346681402,Well above
2019-09-30 00:00:00,2019,9,9.605341864011143,4.7766303860238954,198.9214287869388,Well above
2019-10-31 00:00:00,2019,10,3.3840158029877587,-5.128336185785012,39.75418083569678,Well below
2019-11-30 00:00:00,2019,11,6.63276528538039,-2.468428964253813,72.87796637948888,Below
2019-12-31 00:00:00,2019,12,8.909074089573735,-3.1964118912338293,73.59534432321408,Normal
2020-01-31 00:00:00,2020,1,18.23601481494184,3.1280641891249736,120.7047551755938,Above
