time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,10.741380842119044,3.2465437590423036,143.31706911112136,Well above
2019-09-30 00:00:00,2019,9,10.35941629828195,5.022548844240339,194.11042877665554,Well above
2019-10-31 00:00:00,2019,10,6.239419415133084,-2.1686406515035346,74.20759801528118,Below
2019-11-30 00:00:00,2019,11,5.794699205304446,-4.5332770570575915,56.1068214924342,Well below
2019-12-31 00:00:00,2019,12,18.77503484187591,7.4453484364582305,165.71539732024692,Well above
2020-01-31 00:00:00,2020,1,18.616293601072858,4.258676948643217,129.66144766041342,Above
