time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,2.420906804625927,-0.19657980499823324,92.48974935438315,Normal
2019-09-30 00:00:00,2019,9,0.8593060590734376,-0.8054653411569948,51.61706039366697,Normal
2019-10-31 00:00:00,2019,10,0.38143050657315913,-1.5320174779174076,19.934197828466736,Well below
2019-11-30 00:00:00,2019,11,0.37694787211194986,-2.6893739649628152,12.293160735911325,Well below
2019-12-31 00:00:00,2019,12,0.8071510031247299,-3.2050609514734036,20.11735701549134,Well below
2020-01-31 00:00:00,2020,1,2.7571302450613886,-4.465640925362305,38.17274810465376,Well below
