time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,1.1266540025097314,-0.6150132712263185,64.68824553916927,Below
2019-09-30 00:00:00,2019,9,3.246762409537491,1.1231487899891972,152.8885659637132,Above
2019-10-31 00:00:00,2019,10,1.8249217251838046,-2.312626605391861,44.10635427985199,Well below
2019-11-30 00:00:00,2019,11,0.26231832181653175,-3.656901989999596,6.69312518680472,Well below
2019-12-31 00:00:00,2019,12,1.2984989062768006,-2.9019128021893525,30.91361029347688,Well below
2020-01-31 00:00:00,2020,1,3.0689066976114048,-4.195960429070833,42.243122194761064,Below
