time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,2.746251746692284,0.5140979798475147,123.0314769297552,Normal
2019-09-30 00:00:00,2019,9,2.1448184416318927,-0.5944938096217203,78.29769828723771,Below
2019-10-31 00:00:00,2019,10,2.1912384031888,-3.0840525745784664,41.537773222819034,Well below
2019-11-30 00:00:00,2019,11,2.62127999734572,-3.7193952233103307,41.34070751339483,Well below
2019-12-31 00:00:00,2019,12,2.2117406747352897,-3.086314779631657,41.74627264258346,Well below
2020-01-31 00:00:00,2020,1,6.127087198444246,-3.4449616975099397,64.0101953619771,Below
