time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,8.14379026756491,-0.5537772766218545,93.63296377052012,Normal
2019-09-30 00:00:00,2019,9,4.973872660411278,-5.475148294086667,47.601327263777726,Well below
2019-10-31 00:00:00,2019,10,6.765180884801005,-0.8797195532252315,88.49272714070351,Normal
2019-11-30 00:00:00,2019,11,8.22490604702199,-0.15041443509524122,98.20407546891606,Normal
2019-12-31 00:00:00,2019,12,6.541073125860862,-2.153151246949294,75.23469426803682,Below
2020-01-31 00:00:00,2020,1,5.282606151468876,-3.081655871230309,63.156870709367794,Below
