time,year,month,precipitationCal,anomaly,percent,category
2019-08-31 00:00:00,2019,8,1.1039012530992576,-1.8460661116171622,37.42079544006669,Below
2019-09-30 00:00:00,2019,9,2.634816552616137,-0.8036397100954162,76.62789203368638,Normal
2019-10-31 00:00:00,2019,10,5.714062523317332,2.0054290683028206,154.07460976202012,Well above
2019-11-30 00:00:00,2019,11,8.218540815211274,2.5209228125499443,144.24520582763594,Well above
2019-12-31 00:00:00,2019,12,11.519991631608292,2.452689176154532,127.04982201932947,Well above
2020-01-31 00:00:00,2020,1,7.0012604927892745,-2.4413571211808165,74.14533531921386,Below
