month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,4.948683988089785,3.2466538324773393,0.27384999593548387,0.5913029049070969,2.7014899540800004,3.6699537303741936,3.7318293429308387,4.24438204923871,4.6557968657903235,5.092344656638709,5.935794492467678,5.942246507132259,6.871294416516128,8.433436874903228,13.412737033129034
2,18.0,4.67215081526382,2.9092323806312743,0.6520285870000001,1.844930365767857,2.454384434098522,2.716278256835714,3.2224985846412153,3.693404972242858,4.101122915013546,4.617712709535715,4.910334038339288,5.073499170428572,7.019870103289657,9.208695942067859,10.501063791785715
3,18.0,5.831538635512544,2.267760731921606,2.5824644261290315,2.7983761275387096,3.80598907832258,4.331334028948387,4.789128992087548,5.424342402219354,5.994437071564517,6.19241593340645,6.541964934356322,6.560949710603225,7.675930383658065,8.328653873425807,10.9603904786129
4,18.0,5.924016974576667,3.778225346204141,0.9199582747666668,1.6830588394766666,2.3450376324733337,2.7806592916666664,3.145913432566667,3.5204936884239997,5.6777733033,6.778921533986667,8.033706779230736,8.610665229029998,9.753697675306668,11.340588777799999,11.683781740999997
5,18.0,3.5745631046229382,2.4772245136181232,0.5816371330645161,0.9811119425325807,1.5934464698000002,2.001219453760322,2.1150119455618617,2.2524231547658067,2.988595170177419,3.68503866028387,4.308498639976,4.474015390232259,5.008390527078065,7.385324584279033,8.630223927129032
6,18.0,2.7301069220287038,1.8506081872452933,0.18914166911666666,0.9285196457630002,1.2192325870833338,1.4348905550149997,1.6878201519421503,2.0037546561833333,2.3665157483000003,2.7034829631866666,3.168804519718134,3.5578408380266655,4.110321743801333,4.8411538853869995,7.465173234066666
7,18.0,1.986457001601075,1.4814309641394094,0.09160967648387096,0.2512045079367742,0.6613345256045162,1.3351674523438706,1.4158139122018905,1.6677880381174197,1.9721218283435482,2.2506512951064512,2.31460246315389,2.381871456182903,2.8256070802580657,3.263860115648387,6.228192084451612
8,18.0,1.0489473002182794,0.799020303085246,0.0977725796483871,0.1695524136451613,0.40676386316645163,0.6747685499393548,0.6763203250395227,0.6947083949883872,0.856836295451613,1.0332832239748388,1.1623912220718648,1.3308362943229028,1.6629767900380648,1.9430333477258064,3.2062531374516126
9,18.0,1.4820996356446294,1.4188039949111708,0.07226333613333334,0.11732900675566668,0.23458565648533347,0.48360966755199986,0.61037508430492,0.7204659968760001,0.7662841484883331,1.3033023273479998,1.7730295336090935,1.9952984751386655,3.1858901671520012,3.718842408046666,3.948048324243333
10,18.0,2.9759075365277776,1.6989181330853296,0.39060000981290316,0.6503978777525806,1.3737726266000005,2.0352132272838706,2.1060367988527093,2.4257383411122584,2.9864677350225803,3.6838648742387097,4.06899503862469,4.111612318665483,4.361526727090322,4.9167961077532265,6.076465940774193
11,18.0,2.200520050102778,1.3284645999569964,0.19791666359999993,0.8729225187766667,1.0514120202866666,1.72584514765,1.7456119930285001,1.79785399774,1.8684966371500003,1.9025729353933334,2.227031917626781,2.7224011137243322,3.1832257843306677,4.371664848296667,4.737343336666667
12,18.0,3.012683209757168,1.3813657239128807,0.6231177200322582,1.2448157498854837,1.5869864250645165,2.0914230353774195,2.406192009871517,2.842916127987097,3.1283629006612905,3.6573802941387092,3.7646067814010324,3.8801872227387095,4.079141256967742,4.569600319958065,5.3107804234838705
