month,day,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
7,16,18.0,265.36507961631224,78.35124486888925,137.809285772701,158.76678270290117,189.1148522602214,221.18393281891147,232.38990563387233,239.45514318174136,284.6196438364015,297.96585729724046,303.92300897625125,306.96328953639073,318.3408598410006,370.7190697418914,388.8564306010012
7,17,18.0,263.57896847181223,79.36158464879789,138.045000042701,148.47999780460097,189.05699511762143,222.8924328956115,233.09621923062934,239.43128600574136,283.9078581254015,299.2739997988005,301.42834687520576,301.9741455531813,316.7541470523204,363.9128555692913,396.16428601300146
7,18,18.0,262.8746033285012,79.46199273752917,137.1864249750013,147.3468560824109,188.7955665204214,222.94507577011152,232.46243857497433,240.74385745194135,283.2925009834015,298.9635712060005,300.3804425211965,301.5236455674413,317.5662895139204,361.7188554474913,397.51285739900146
7,19,18.0,262.90646836444563,75.27602385834626,145.855000182701,153.81321081090118,191.3778522364214,222.4742900612115,230.63283066607536,240.21028600634136,283.16392956040147,300.2787139440005,301.06843820337656,301.50028837844127,303.5911465903805,358.86492672759135,397.4978573980015
7,20,18.0,265.3835720410567,70.64851476376558,151.85071275800084,175.87563761019166,197.64300181402092,222.38150435181154,230.28398854910137,240.10957172834136,282.49107240940145,293.68357630392035,298.90464484165074,300.0399998844104,313.199001769981,351.8181441181113,397.48071453900144
7,21,18.0,264.2473417326345,69.69641360321948,151.85071275800084,181.52649410019166,197.5744303780209,215.62457202149113,219.0883489077853,237.33400109832147,277.28642979670155,282.8204338378804,288.94798353711514,298.3644282743904,326.95128782398103,351.73950119811127,389.7550003990014
7,22,18.0,264.4706750837456,69.14443891939193,151.83214133100083,187.79407244590124,205.30628139660098,215.56864345109113,219.06728247960132,237.30485824232147,258.7775029367015,283.793573840521,289.1726004221412,298.1716431584503,331.2380015186013,357.24221667701096,381.8257118327014
7,23,18.0,266.7861510360789,68.3476625761749,151.74285562200083,191.53185656341083,201.64771060422152,225.46321872504154,235.05431251409186,241.2734328662413,259.7746384969015,280.7378633458804,288.70434923458515,298.57328539589037,334.15714337260135,355.32535944191096,388.9142832627014
7,24,18.0,269.66853176041224,65.63241754128413,151.76428419200084,196.3325681078016,215.10842645360088,226.87357586064152,235.06417327016788,240.0552900798413,267.4289276470007,287.5058577033216,300.80424447267717,301.92349945329045,327.4279992926013,353.242216604011,388.49428324270144
7,25,18.0,269.7025793570234,65.3965616714478,151.76428419200084,196.45271096230155,215.02528812354115,226.52821877464154,230.78179871010786,248.1618549937609,267.1632133665007,285.34714294324164,301.547034289366,305.6446421652504,323.1431422228413,354.2430737230109,388.3464261227014
