month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,2.489416945182796,0.9062389836249701,0.9728622504838708,1.4328886273870967,1.7361626287419354,1.9025415326258068,1.932659907304968,1.9582704560258062,2.6338557575806454,3.0132786096129034,3.0513319077501935,3.0578587107483868,3.2300952030967744,3.5457401514193547,3.8902928741935474
2,18.0,2.7561315496924976,1.2815590421725,1.0772190949493106,1.3604388663965519,1.8125207503071428,1.8563758163642856,1.8862866674293572,2.027432587385714,2.516594094357143,2.884148309735714,3.160583658875071,3.3417997091035714,3.7917257604630548,4.44819089567893,5.384438195357141
3,18.0,3.3587786075860215,2.1688332544425797,0.6394536900322582,1.6823562027096775,2.0710467756774196,2.150072000193547,2.185292030079355,2.288956412258065,2.7119728679677415,3.373679446948387,3.413155487430903,3.4348478729064515,4.298046062451615,5.507654601677423,9.351313817935484
4,18.0,4.281269076818518,2.3631439414158546,1.019394315,2.13756354936,2.4562076015333334,2.714713221833333,2.7181391132583332,2.8549995435333333,3.2336324946666664,3.7998488626266655,5.76881492489,6.118900129499998,6.644103034133334,7.682778703499999,8.385785824666666
5,18.0,4.44878827117742,2.0285516584136247,1.9627929062258067,2.5270960434032252,2.780787840258065,3.1740591768387088,3.3417924839554836,3.492698709496774,3.8680464615483876,4.173268319096773,4.840083090710968,5.25295864896774,6.236995404451614,6.898544698129033,9.561371048387098
6,18.0,5.522722459192591,1.7863058317920573,1.8133052930000002,3.646213994733333,4.407550628600001,4.524793696813334,4.612370644676133,4.926081822293333,5.205537028,5.664702011933333,6.367063347052667,6.454741099366667,7.122119094933334,7.723611778566667,8.992964626666668
7,18.0,6.518924097252688,2.0014916248493035,3.2929966450322588,4.247299535,4.783838055806452,5.588570295161291,5.674892876241936,5.950615309574193,6.022511420645159,6.742672853161289,7.012528947945807,7.192043135612904,8.138216965225807,9.775325814451614,9.924214983870964
8,18.0,6.826836478198924,2.8808908656910823,4.009168395806452,4.6642732111935485,4.919014842193549,5.264385050580645,5.384543101241291,5.499563415225806,5.702672829596773,5.814983657032259,5.931560274895485,6.041017217806453,8.591462644,11.65183625683871,14.042183895161294
9,18.0,7.528165285840743,1.531915504208571,5.239800606666667,5.692931681173334,6.347555322133333,6.626026568799999,6.688431143648,6.801780597066668,7.6265265888333325,7.9067482689999995,8.032484943719336,8.137720216700002,8.376635213466667,9.515571822466667,10.801393317333334
10,18.0,7.555697919344087,1.650515587770215,3.7058298854838707,6.1561644319032265,6.800895522451612,6.935828671645161,7.019373007177743,7.076534407277418,7.3433230085000005,7.580644346967742,7.75105927331613,7.9538049374193545,8.996417414258064,9.436863337225805,10.920175436774192
11,18.0,6.357042832648889,1.463737937754687,3.491099762333334,4.398895230337334,5.3552131662,5.810649710999999,5.851457217519999,6.0681646278,6.487540287666667,6.941447319399999,6.979220747596,7.040893589199999,7.376628142999998,8.157046122066667,8.749620286666666
12,18.0,4.068506980836918,1.5032340658050536,1.837559813870968,2.154257829841936,2.6005077376129027,3.1202534755161278,3.2489006782519354,3.48045466651613,3.9473783364516124,4.482353293677419,5.329516900894193,5.539817208838709,5.6702077166451605,5.928047015193548,5.94449021548387
