month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,1.3456715274695341,1.1134849062758891,0.30831361874193547,0.4372709672809677,0.5789444006580646,0.7875640099870965,0.8242069408550643,0.915221508683226,0.9467859674677419,1.0327821338064516,1.2227846692202777,1.3804747020538708,1.649994479298065,2.949143799556129,4.42443016783871
2,18.0,1.0938373399305967,0.7175358193217966,0.09819767027499997,0.4322232220150001,0.5203553609571429,0.6339187332857142,0.777079879695,0.8682354542142858,0.9191171803928571,1.0106094464921183,1.1755979693930347,1.26468028127931,1.5375100724500004,2.0212167784579558,2.704778483928571
3,18.0,1.0561470906238355,0.6052828306442712,0.36635395149677424,0.45646488771677424,0.6152933176812905,0.6794287949709676,0.7059947226935805,0.7934692695548388,0.8228464259241934,1.0297039014806455,1.0520897225710646,1.0556192005435483,1.6052693511793552,1.8829987583258068,2.474175705396774
4,18.0,1.6339344172379626,1.4010616811844658,0.33857962223333327,0.4548692976733333,0.5158316133066666,0.6236069994033331,0.7782278355390335,0.8902558683066666,1.1900596122333336,1.6461554483333336,1.6806473330082667,1.7336984981866663,2.702376820200002,3.2378804670333334,5.613859845966666
5,18.0,2.128768377034767,1.365129559146323,0.5790248903354839,0.8451747037864514,1.1100643627161288,1.283137862156129,1.3197517744014968,1.5512742740064522,1.665779209354839,1.8170306839225805,2.1374852393716135,2.3883255798064513,3.282058425348387,3.9959215425483876,5.456373523225808
6,18.0,3.0212594098579633,3.7097774684073226,0.8975546252,1.1042721654196668,1.17921322044,1.3720709145333332,1.492287751515333,1.5872810828933335,1.7982535829000001,2.2007512147199995,2.6221058379424664,2.628066027843334,3.6819387620666664,4.245958837046668,17.088610858666666
7,18.0,5.640578469931901,2.3431820966554793,2.2301964196129034,2.830896234074194,3.5601418467612898,4.510148058451613,4.645728935439356,4.743710114645162,5.041047184354839,6.209449091419355,6.566282475744775,6.706033262374196,7.746122551096775,8.614933634806453,10.09635680967742
8,18.0,9.671049255191758,3.502492042857569,3.960083634806452,5.9551838499354846,6.648712035935484,7.197084552774194,7.568884225598708,7.85980039083871,9.766650358177422,10.462963916,11.014471610061936,11.129564990451614,12.263321581612907,14.008092140145166,17.256485531161292
9,18.0,7.3771520186111115,2.5474844247013118,3.330321253,4.110778505796667,4.642922511333334,5.760024818423333,6.039879700157234,6.756890409146667,7.944447546833334,8.120030659733333,8.654003267714668,9.02940217826667,9.652482887613335,9.932744141930002,12.229281705000002
10,18.0,5.813905083958781,2.705005935571508,1.4200564839161292,2.5702171703516132,3.290214525032258,4.2128406943516135,4.574151039255453,5.631699298567743,5.973396780161291,6.568055198776776,6.765001242680323,6.831306351306452,7.364417468451613,8.753613003967743,11.767048945064515
11,18.0,2.7548384978238882,1.3996074973924575,0.9472046332666667,1.1111676599666667,1.4124584534253337,1.9563839296300003,1.9917557339693002,2.1808546717999997,2.5021724486666677,2.879959030933333,3.521259010009267,3.6230353751033326,3.9741329320666656,4.331536616666668,5.901058184433334
12,18.0,2.0257874514456993,1.3676968464623598,0.7811684488387097,0.8125544175967743,0.8496371700129033,1.1101750226709675,1.2951306965899354,1.5804912225161292,1.7957687219306453,2.048243316283871,2.0812806656827743,2.129070593248387,2.4874562823935484,3.624051964945161,6.1177184335483865
