month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,2.908934534060395,3.6341333562172795,0.05217741962258064,0.08998386944451611,0.1568650990367742,0.2891378359545159,0.5398768660309324,0.7421202257303224,0.9585263485435486,1.4950396200070963,2.284808415028033,2.608162200488709,7.268590907436777,9.020069844216131,9.638460412677421
2,18.0,4.174997126451259,6.2405951685767045,0.011363636489655172,0.12657641373991382,0.2702792195000001,0.5514756180325,0.5775584971000751,0.6833458281214287,1.1097164676549875,1.6247580930171426,1.9399019994968292,2.353064050144285,9.205245298897157,15.961156926974137,16.27422095714286
3,18.0,3.6576845221243723,3.570781571992392,0.30274193291612905,0.8186216850135485,1.2702185279419356,1.6353511844374196,1.6864293612427292,1.7495528488212904,1.908552046629032,2.3178401012903214,2.865808163485278,3.362010931278063,7.263425149567746,9.384577090777098,11.200740655516134
4,18.0,3.488416253669444,2.3567982342205824,1.4432651148333333,1.7826204804613333,1.9800802704406664,2.057793895362333,2.110145395627023,2.185701529218,2.9478939801666666,3.7176666128580003,3.928239355557087,4.116168281038999,4.2868455370200005,4.772663734183335,11.610924153333336
5,18.0,2.548267767855556,1.2993451930660398,0.8479912197419356,1.1290945916580646,1.2727155276322581,1.3313753683877416,1.3395435949332,1.8185322254212906,2.601271960403226,3.2545952761206447,3.452998713264064,3.478042486754839,3.6358650967225827,3.952852026733871,5.103313855387096
6,18.0,2.837422139988889,1.489926452436675,0.30106061006666673,0.85282802931,1.46015453366,2.2879734821890003,2.5613122086111906,2.764369605493334,2.9817765701,3.218054649113333,3.3260148907048928,3.4560999554486664,3.875648461420001,4.260700752250334,6.088894078666668
7,18.0,2.7548582513051967,1.3272994489496743,0.5944134812580647,0.9417463312870965,1.5955586592,2.0586019108387097,2.0616577549309683,2.114818188967742,2.6644538070806454,3.3446553685612903,3.7954377907050323,3.9483408432322578,4.136566042387097,4.310631280384194,4.459090725516128
8,18.0,2.1784860837482083,1.714403238500834,0.28982404712903226,0.6022272822129032,0.7399369472180644,0.8785197771935482,0.93285535673,1.1860469245006455,1.5951649545870965,2.649913587025807,2.94170554495251,3.1175716934487094,3.2026833487161293,3.958132812960322,6.834523405387098
9,18.0,1.7226085928811115,1.9284202073954133,0.2309848458333333,0.5953522618933333,0.6246272543866667,0.7147954525256666,0.7867054440217569,0.9560560356546669,1.0452651732066665,1.1242803338413334,1.4575564879944674,1.7888818461433327,1.9690727792853333,3.227128785896336,7.787893873666666
10,18.0,1.8254899694569895,2.082972816680903,0.24211142478387096,0.33146187712387093,0.4979032476090323,0.7628357485741932,1.0471936605374519,1.2718929679864515,1.4367705266612907,1.464431092314839,1.512633032511032,1.5137008252548385,1.6331481189909678,3.7403510884967757,8.682499922096776
11,18.0,1.7612575765951854,2.752980888436532,0.1360833367,0.24567423718700002,0.36933636639199996,0.5775697105193331,0.5836131971977934,0.6588591179120001,0.743094682205,1.1016394456813332,1.3079356014923333,1.3210106413166665,1.7996909607393343,3.9220158731033337,11.778795301000002
12,18.0,3.91415970872043,5.834817998693117,0.04242668618709677,0.14272214056419355,0.40645600448580643,0.5801796139867742,0.6060292253106098,0.7728871295419358,0.995293244387097,1.7727844899883862,2.7023345306798654,3.304899489919676,5.664822451913552,12.745751987738712,19.317309318709675
