month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,3.912484639578136,3.437323664195982,0.2851843271290323,0.6439608457451613,1.2784424378735486,2.3105115016322584,2.3353557758214842,2.5404884631096776,2.822188887333872,3.341691304412902,4.465428577286323,4.57596765884516,4.741824911515484,9.77298380276129,12.121889412387093
2,18.0,3.6681803996887177,3.1113695311509106,0.26650510075,0.6487244832432144,1.2342903226342365,1.4450587011178568,1.935547248514036,2.3150612468785714,2.409510414237685,2.837227228593842,4.040933047931644,5.374594424417853,6.373469232350001,7.700557987023277,10.99056106335714
3,18.0,3.12289556926362,2.0515696935477044,0.3441013768064515,0.6814124525641936,1.2018064772064516,1.7954884333774195,1.8398514590106132,1.9738663046167744,2.8547004790080646,4.047193396203871,4.1136809011422315,4.145311204004515,5.133889514303227,5.758290424474837,6.891198197483872
4,18.0,3.5902446958985186,2.125261169933236,0.9327857134666667,1.2367142504886668,1.7526761825066666,2.362623852884333,2.3924369795475426,2.714585739826667,3.1344999864500007,3.81611421372,4.280745651620133,4.391666629526667,4.830338091880001,6.612159446482999,8.590595265
5,18.0,3.0846748528681007,1.5225528451839347,0.11986174583870968,1.1003802050793554,1.9313225823032258,2.163267262439354,2.5004876925751676,2.8654056473032257,3.2600690645806445,4.061193492393548,4.096273597203935,4.1202327413516135,4.18647462804258,4.7741383273967735,5.1844931050322565
6,18.0,3.1568478897277776,1.601469749217722,1.0473095559233332,1.3885452297320002,1.7876381499740002,2.290185620905,2.35013256529805,2.7563001123086677,3.1253452316116666,3.330152368733333,3.461921480702667,3.671542797466665,3.7689046416779997,5.067116681103336,6.761452542546664
7,18.0,2.556510496005913,1.539307720561732,0.5885714221290322,0.8364977131587097,1.0129954303935484,1.444829445274193,1.7148075161233869,2.192364158348387,2.4610944854354835,2.679234992797419,2.9107466588307735,3.0050645824290325,3.904059928841292,4.526216537812903,5.994239454709677
8,18.0,3.8097964396935486,1.8316224782588508,0.6609677401290324,1.970928506162581,2.5644286128580647,2.7392325856687094,2.799947392304461,3.079216507901936,3.3437441701612896,4.239806518483872,4.79977449768542,4.916253583180645,5.115391596787097,5.912396203010968,7.980460933612904
9,18.0,2.5190647988155557,2.111275752386027,0.0472619039,0.21344047169000002,0.554647605048,0.8641047610633334,1.124488919342634,1.5468999892866673,1.9542618232816666,2.9494095065113326,3.7519737005658467,3.8302238034609997,4.169557118253334,5.0855643108700015,6.828785609600001
10,18.0,3.34235668342491,2.0777729671968808,0.43875574929032257,0.665847917302258,1.6517604240322585,2.049875611267742,2.418868779580743,2.8262304683432258,3.073974738580645,3.4700507292193548,3.750070508766452,4.021064477129031,5.181350291416776,6.613847973635483,6.972880392677418
11,18.0,3.267361116957037,2.20019759946067,0.16242857237,1.2230808991400002,1.4344571187560007,1.9364880317066662,2.1713734628320664,2.4534048125053336,2.6143333078166675,3.216071376986666,4.249687263516586,4.249852367690666,4.848790572926669,5.611907275697,9.15145233799
12,18.0,2.9481220826150536,1.5811306046563758,0.1864285666290323,0.7212165926158065,2.035193578152258,2.464714207829033,2.4782351738863553,2.519769599135484,2.531094450306452,3.316322572929032,3.8119529743695484,3.886267348877419,4.118433044316776,4.806790311391937,5.814492703193548
