month,count,mean,std,min,10%,20%,30%,33.3%,40%,50%,60%,66.6%,70%,80%,90%,max
1,18.0,9.738599888530466,1.8914143100745133,5.650616222580646,7.488652133548387,7.858587985161291,9.052042856129031,9.086095147141933,9.485484052903223,10.13714581451613,10.88628856967742,10.975925685103228,11.04753938354839,11.274941603870968,11.872844487741936,12.072681470967742
2,18.0,9.803889656629723,1.7020501378876556,6.426867310344828,7.930937337142857,8.474445711674878,8.863358849285712,9.283203190921427,9.718687169999999,9.817487835714285,9.943622535714287,10.330974392994582,10.460714186231527,10.880432500000001,11.526478680258624,13.805521621428571
3,18.0,10.603429758422939,1.512148580813244,8.033472403225808,8.397582366451612,9.562618489032255,10.089247013548388,10.241618218425806,10.338361555483873,10.400520103225805,10.984143950967741,11.25022343365161,11.472476098064512,11.683979192903227,12.191735921935484,13.55747331612903
4,18.0,9.480562890111111,1.4829826838978182,7.003919896666667,7.652667853999999,8.071388797333334,8.930129735866666,9.005192578578667,9.216468903066666,9.319981795,9.599760779333335,10.203298907780002,10.365420484333335,10.890476564666667,11.357252921999999,12.099544159999997
5,18.0,7.631682376684588,1.286425578840539,6.0799297870967735,6.337712692580644,6.917741192903227,7.111479474516127,7.142963339229031,7.2324578823225805,7.340727163709678,7.432367718064516,7.651119601625808,7.826558696129032,8.047790417419357,8.871310263548388,11.178629119354836
6,18.0,8.71765081651852,1.9814401867237215,4.858017639,6.060310963666668,7.060092154666668,8.095444744500002,8.463072726045,8.807923976333335,9.438769311666666,9.575243002666666,9.637016254626666,9.703279242,9.814065257333333,10.011436034333334,13.081269926666668
7,18.0,8.339367831845879,1.8072242772127953,4.808356378709678,6.242196847999997,6.623217399354839,7.66022707548387,7.949754513754838,8.176599410967741,8.523577852741933,8.882077541935484,8.947182948090324,9.03609373096774,9.425775252903227,10.356925762580646,12.236557361290322
8,18.0,7.018910029749104,1.7473936439562916,2.8051110496774196,4.120605221935484,6.0220390038064515,7.163234687741936,7.257741420941937,7.333067999999998,7.639475390806451,7.74993247677419,7.790281515825807,7.801304111935483,8.245478498064516,8.755573907096775,8.852810058064517
9,18.0,7.8743944765814815,1.6319231517321804,3.717186904466667,5.809858469233333,7.169004774666668,7.682117772999999,7.73751977493,7.868595685999999,8.126744765000002,8.470783023333333,8.565466007406666,8.622008763,8.994287231266668,9.401156642666669,10.466916673333335
10,18.0,6.9221349595071695,1.3560975151673904,3.6303965614516134,5.240967769741935,6.002616666967741,6.828834652580644,7.044480433977418,7.254397403870968,7.410074425806453,7.5084362509677405,7.53774325040645,7.5674450538709666,7.714490007096773,8.129223161612904,8.684249416129033
11,18.0,7.771424746722222,1.2772615458671337,5.698177075333334,6.62323427,6.996121358666665,7.110534155666665,7.172199700156666,7.277449529200001,7.473471793333333,7.688912064,8.082167013280001,8.173449536,8.588126274666667,8.829819094666668,11.475345313333333
12,18.0,8.993267985286739,1.7019122004223872,5.7867735809677425,7.160164706580645,7.529849538064516,7.9910163416129025,8.173585248125807,8.545920835483871,9.005485324193547,9.32706986,9.928597525845161,9.988138323870968,10.485753383870968,11.185377297096773,11.744273080645163
