time,precipitationCal
2001-01-01,0.007024101731904445
2001-01-02,0.0
2001-01-03,0.03139576864802024
2001-01-04,0.0
2001-01-05,0.0
2001-01-06,0.0007801890592908633
2001-01-07,0.01366054353563165
2001-01-08,0.0
2001-01-09,1.323067072365761
2001-01-10,0.0
2001-01-11,0.012373377788058934
2001-01-12,0.0
2001-01-13,0.0
2001-01-14,9.920816555301045
2001-01-15,0.6162893430710882
2001-01-16,53.84706920100392
2001-01-17,0.0016777788715055895
2001-01-18,0.006838861544131311
2001-01-19,0.0407806078392886
2001-01-20,0.0
2001-01-21,0.0
2001-01-22,1.08434264835913
2001-01-23,0.0028014280937717186
2001-01-24,0.017298276015272725
2001-01-25,0.04134577314940338
2001-01-26,0.0
2001-01-27,1.2361727213741427
2001-01-28,0.14649576537718706
2001-01-29,0.07809978234334497
2001-01-30,0.3382459256319789
2001-01-31,0.0
2001-02-01,0.0
2001-02-02,0.11556148233846458
2001-02-03,0.28681409602526176
2001-02-04,1.8136927640036848
2001-02-05,0.026569000433941566
2001-02-06,0.40400361139264407
2001-02-07,0.14356050101668888
2001-02-08,0.3768187631311546
2001-02-09,0.2734001479236486
2001-02-10,0.14137076695805975
2001-02-11,0.0002601475920825201
2001-02-12,6.008774707238673
2001-02-13,0.6894964278691098
2001-02-14,0.004698162469651187
2001-02-15,18.965154888789428
2001-02-16,38.77524630818033
2001-02-17,1.1982100756270246
2001-02-18,0.0
2001-02-19,22.769754434230748
2001-02-20,8.929843567877494
2001-02-21,0.1667427740446627
2001-02-22,1.5557659394662613
2001-02-23,4.40580701392571
2001-02-24,0.34536299318936414
2001-02-25,0.7632172131831345
2001-02-26,6.9926526236840605
2001-02-27,1.7147579517669462
2001-02-28,0.031617492804841774
2001-03-01,0.0
2001-03-02,0.2472164260252117
2001-03-03,0.6576653857787569
2001-03-04,0.5670205984405736
2001-03-05,0.0036521827729271736
2001-03-06,0.0
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,0.0
2001-03-10,0.05460329747747902
2001-03-11,3.5048361008848143
2001-03-12,1.37461408720599
2001-03-13,0.0
2001-03-14,0.0
2001-03-15,0.0028275469507396513
2001-03-16,0.0
2001-03-17,0.0017109879715434511
2001-03-18,0.08512961546174236
2001-03-19,0.004785395906496686
2001-03-20,0.03702503844081278
2001-03-21,0.0
2001-03-22,0.0
2001-03-23,0.0
2001-03-24,0.0013542160705233611
2001-03-25,0.0008961092423095778
2001-03-26,0.0050255368952777536
2001-03-27,0.018281467804535195
2001-03-28,0.028295046216772465
2001-03-29,0.45566001902360526
2001-03-30,2.7921664769729126
2001-03-31,1.8266022261793342
2001-04-01,0.0
2001-04-02,0.0
2001-04-03,0.02753726656682814
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,0.14534313886261319
2001-04-07,0.0038859081319659846
2001-04-08,0.10615972027245484
2001-04-09,6.929020199504023
2001-04-10,0.0
2001-04-11,0.2071970465639874
2001-04-12,0.04046412312684319
2001-04-13,0.0017101641160037872
2001-04-14,0.0
2001-04-15,0.0
2001-04-16,0.0
2001-04-17,0.0
2001-04-18,0.42137057706388203
2001-04-19,0.04827298180877852
2001-04-20,1.244831418293483
2001-04-21,0.07574518395103744
2001-04-22,4.882449278803813
2001-04-23,6.454025759267129
2001-04-24,2.9220365295511215
2001-04-25,1.5735701487746314
2001-04-26,0.0
2001-04-27,0.05134349100547542
2001-04-28,0.002741643911949278
2001-04-29,0.0
2001-04-30,1.5663812761440234
2001-05-01,5.154005410055888
2001-05-02,1.272305929784903
2001-05-03,0.2858524607847954
2001-05-04,0.0
2001-05-05,0.03032076831303503
2001-05-06,1.243959716819911
2001-05-07,0.0
2001-05-08,0.3619680993751031
2001-05-09,1.237219527360739
2001-05-10,2.4036646235947705
2001-05-11,0.024636875594580575
2001-05-12,0.0005018960037555166
2001-05-13,1.821626526672996
2001-05-14,1.125045916576442
2001-05-15,132.46845363120428
2001-05-16,0.0005788066512481195
2001-05-17,0.0
2001-05-18,0.08631511197858677
2001-05-19,0.049154535115587324
2001-05-20,0.019538036290950793
2001-05-21,0.06997475844569236
2001-05-22,0.023892579994482376
2001-05-23,0.7555853308081305
2001-05-24,0.36776928939910036
2001-05-25,0.8846846658817276
2001-05-26,1.0561996131345435
2001-05-27,0.13602361988400868
2001-05-28,0.016806227537459993
2001-05-29,0.690877131772816
2001-05-30,0.4083968068696887
2001-05-31,0.01397638411230875
2001-06-01,5.952237507299548
2001-06-02,0.32396974058433403
2001-06-03,0.3010844968300057
2001-06-04,0.05556301214139355
2001-06-05,1.9974432375546007
2001-06-06,0.02172351458087507
2001-06-07,0.0
2001-06-08,0.006525274651015272
2001-06-09,4.777998263172599
2001-06-10,0.07296486279850603
2001-06-11,0.009001904356290447
2001-06-12,0.0
2001-06-13,0.3763551900680617
2001-06-14,0.0
2001-06-15,0.003483882179952099
2001-06-16,0.06128260508104553
2001-06-17,3.630515870772709
2001-06-18,0.0
2001-06-19,0.5292838868715897
2001-06-20,0.0
2001-06-21,2.7055614903291296
2001-06-22,1.6155224574283689
2001-06-23,4.478818442850779
2001-06-24,55.64889869742574
2001-06-25,1.0173826084245692
2001-06-26,0.10927266032554854
2001-06-27,0.0
2001-06-28,0.0
2001-06-29,0.0013363851746273226
2001-06-30,0.0004310263641052524
2001-07-01,0.09588250327468845
2001-07-02,0.13466240302956858
2001-07-03,0.0
2001-07-04,0.5339251491377235
2001-07-05,4.278415947552421
2001-07-06,2.197875180734576
2001-07-07,3.784921266831792
2001-07-08,0.0371686508587587
