number,tpara_masked
0,6.654079558959185
1,16.4049530503184
2,7.742070490874337
3,14.708146996629996
4,63.87359105828081
5,-15.883829955024947
6,-27.095491677502856
7,17.464869649251746
8,-10.49775969856152
9,24.139683634732336
10,17.08848489872455
11,37.20613821971913
12,11.57394535766798
13,3.803817113142335
14,1.7278559817491943
15,-7.468923652393439
16,14.07401444768968
17,15.668424187727698
18,11.839903872138773
19,-27.33907125376492
20,16.548665845069383
21,3.612479796781069
22,10.164585420271678
23,6.054779393909687
24,4.354834320313078
25,-4.0705824883641775
26,1.858767164877564
27,-20.350472911761447
28,-19.99318202352798
29,15.732692778177203
30,2.1001772173197724
31,41.264293315634866
32,23.432941513116624
33,2.1095634868591637
34,8.521514555721094
35,4.145792647452456
36,22.909982849089122
37,18.914401304452134
38,23.80815386812982
39,23.78354619420659
40,17.20281122490835
41,3.385795347791525
42,4.102557700965311
43,-1.3747478217535698
44,-21.248529454472497
45,30.257919231896977
46,4.443084517586409
47,-11.82637434895797
48,-16.695605293332644
49,-0.016050370908891536
50,-14.698866519009043
0,-0.3348343454353153
1,-10.09061095174562
2,-3.745032370636478
3,3.7613561648047122
4,-19.03386339898974
5,34.20042617009579
6,-5.200498834037305
7,5.829661864353851
8,2.6957625391214415
9,18.723621147347874
10,24.15159954743334
11,-9.330746163370584
12,42.22565877201293
13,-10.89026013811889
14,-7.826173474710805
15,-16.14040899698842
16,-12.66161405351814
17,-2.19817815801567
18,11.22850512569329
19,-8.582258348432958
20,-5.489024962951955
21,6.681633098655955
22,2.3979384774127275
23,-14.607529050556264
24,27.415108245282877
25,1.2898218419247582
26,23.094917681968735
27,3.7711728924823733
28,2.8413223625752453
29,-2.375422636369251
30,27.50371236932065
31,-12.453379685497781
32,32.50320964228355
33,16.491868660829645
34,-19.58850264709927
35,-9.96143441807836
36,-9.156211431024827
37,-5.409629176710162
38,23.29071414742935
39,-9.971529071586518
40,8.660631606933261
41,18.95343326729915
42,-0.7812394064998783
43,2.1899334938050674
44,-9.290239960040797
45,5.313126790381281
46,-16.11931199629879
47,16.231944677258525
48,32.01852951908693
49,6.173830940308594
50,11.254639245253074
51,23.462440237567407
52,-11.926267652463531
53,15.123299809991252
54,10.209389296929793
55,-7.732342358994041
56,-1.042846549855389
57,-3.450360182751429
58,-16.159008575655776
59,-15.490435835275996
60,2.7391162054573535
61,7.746775838097303
0,22.283952855812256
1,-23.21610913390436
2,-9.992416178445433
3,7.81739749476805
4,-4.44859753972398
5,-6.651191597484284
6,8.45461222019771
7,33.40011605562015
8,-2.3152829776841424
9,3.9847047143363543
10,12.99588032250338
11,8.354861494000133
12,-11.837528290925547
13,-7.2876610425333235
14,19.853145103196667
15,4.61631088910508
16,-12.043269887524527
17,-13.518438714123072
18,-11.131501448997167
19,6.015284270688426
20,4.5598085307574365
21,-23.062382423530735
22,1.28643288614209
23,2.419628546906299
24,-6.309815287547989
25,-9.696536709371786
26,15.201149178917856
27,4.926966489114824
28,-16.014461658010582
29,5.217070035238673
30,-15.852221066678691
31,9.817900566607324
32,-12.246295631889046
33,3.539563901237367
34,7.220314223054124
35,-5.5455744687707105
36,-13.88076498187729
37,8.599537674551055
38,1.4704255590913822
39,-9.084165715952015
40,-7.970072601892753
41,-18.5497381405892
42,-28.612330677586012
43,-14.61821360256484
44,-13.954459316462613
45,-8.49553948177749
46,10.002224826166639
47,1.2422434439132406
48,-8.114552782798352
49,-24.7515635641725
50,8.663761263960621
0,23.16057102275732
1,3.342235229316278
2,-1.2838691591336253
3,-15.966800573055355
4,-32.00160176359329
5,7.350216515680488
6,4.8297853124286885
7,5.757054253072466
8,-21.098907892418907
9,0.03725206562974258
10,24.594775931912558
11,-7.528304720357447
12,-8.09289305940079
13,-4.51699333492428
14,8.020538764006188
15,-19.439917638604715
16,-11.60762491064165
17,0.4930278531113514
18,0.720667698356831
19,12.627996907414264
20,4.489334225353679
21,-2.857623286149173
22,-14.445326293157892
23,-12.66714828091548
24,-20.278780420311826
25,26.706505957325216
26,-16.01812203865115
27,24.56845490013867
28,-20.353735635186215
29,10.870793018844282
30,-13.64891504756432
31,7.5317294746647505
32,-21.791518108512285
33,6.280820764715935
34,-6.628433259060608
35,7.604901214936573
36,-2.810443877621083
37,3.587772424830228
38,12.684933079240874
39,-13.407146898853423
40,4.693446754701193
41,-6.323908199570541
42,-1.8223302866715585
43,21.09598770980467
44,-9.145561036877977
45,-3.113234497358835
46,26.579602469606954
47,0.9528493179663164
48,-11.496552450770045
49,5.591938122427741
0,3.1802100582585986
1,-20.93690659115626
2,-35.96536452605332
3,-14.541106590431557
4,-13.17397253015113
5,-16.86933835830394
6,-32.70257078099211
7,-18.52839147541295
8,9.313891034966481
9,-23.756587771058452
10,-4.35391477809293
11,-11.872804319937003
12,-3.608262522103445
13,-1.0413515235304285
14,4.584201302510532
15,-5.423721842016486
16,-17.94651829614382
17,-15.373589216475619
18,-16.372280401781104
19,-8.738599374977538
20,-14.231644344479356
21,7.1386919523834065
22,15.49790286227272
23,-17.02373052402272
24,10.922675788529704
25,-30.47446492685266
26,-7.325743036881407
27,15.665761959265328
28,-2.635080215757707
29,-12.658654525833493
30,4.851613629360448
31,-40.61342329109152
32,-3.92538226614805
33,-11.524616137946628
34,-26.006401507603112
35,-7.325964094621422
36,-23.395659052047634
37,6.478286536844754
38,0.9117806571485375
39,-14.804499983947196
40,-28.6509793667733
41,10.43882404590709
42,11.070201835463836
43,-1.393047448999201
44,-15.421934186478204
45,-5.681962283393066
46,-4.410669669003337
47,-31.463743480989827
48,-16.330123969115423
49,-15.119600892275919
