number,tpara_masked
0,30.588430869708343
1,-13.629016848426545
2,24.537132503610337
3,32.50024747103452
4,11.858797203482634
5,35.92294130309407
6,9.275775407028656
7,-0.948331072928946
8,15.5182211377299
9,16.08411821507616
10,23.223435619001975
11,21.529738584528484
12,-5.8344236701183645
13,-16.836327176861236
14,16.569284374175673
15,-1.1435702162998496
16,31.426069805699328
17,25.786268527857224
18,20.600371423521814
19,7.462110337049431
20,29.00707916827135
21,11.76522156735397
22,8.701931619725654
23,13.46319701648705
24,19.6795326701249
25,1.2071628437600637
26,40.22914292060401
27,3.357033998933428
28,19.283578467366166
29,24.38868023091345
30,3.3577426468885587
31,13.571142668903727
32,13.467462167682239
33,20.553018960830133
34,12.800300434416084
35,19.40198899319512
36,1.2311924516931563
37,19.985615532884058
38,7.38288766418312
39,-8.496171706913932
40,19.466280794707323
41,34.114524775456324
42,44.30953784625064
43,5.629656622356074
44,-24.52351471523191
45,17.328490760822508
46,-11.71822911298174
47,40.20315789906211
48,2.7070617155307755
49,20.277864602273137
50,0.682302925270052
0,-7.288923686843418
1,25.7928023827958
2,0.027658823379775835
3,0.48867446385732666
4,22.867777834297456
5,5.961750707920525
6,12.111092928535072
7,31.707539852969077
8,20.154995154323764
9,28.78798583220525
10,41.17713204484138
11,14.218526208272426
12,40.01549130568568
13,12.735452218729883
14,30.169027157948367
15,9.588682203798271
16,21.588561812298696
17,-25.614940154146854
18,-5.7565925952000425
19,10.31878259875422
20,-13.148476440960621
21,-5.870772638398116
22,1.6950413813295508
23,23.81621563666651
24,20.006887080370465
25,-24.23948878652974
26,-0.925001497620315
27,12.236295917252468
28,26.04585788527439
29,6.784633832523924
30,6.631473888537206
31,41.595559796547825
32,-11.214966792275996
33,-3.1461102167895656
34,-16.08895106031127
35,-17.96975519496868
36,1.0900432852641497
37,-0.28860561348172575
38,-5.8124703864829526
39,38.58186466606147
40,27.53333913455928
41,1.1210558407507665
42,32.060842158898595
43,33.228270475878695
44,26.386498378864566
45,1.567149343628671
46,48.96539775126978
47,4.444227741373652
48,16.936668689737644
49,-30.219856365458025
50,30.41228054575148
51,15.106288338747238
52,37.550660773414776
53,8.261434025769177
54,44.59356543288588
55,-2.976727072242132
56,1.775881752763553
57,-12.453695733919785
58,-10.285229941805103
59,6.364073446007978
60,10.777413036085665
61,-0.7132280840001685
0,-8.333051937370328
1,6.867067744072606
2,-16.227242364645157
3,4.357745334952294
4,-13.855211970318729
5,0.31675805682122377
6,13.414808108791474
7,6.8159806687617674
8,9.485093717861067
9,7.585795932148661
10,6.300721603717345
11,-2.6608290681906523
12,-5.984581245381075
13,-23.521643773468288
14,-1.1369555371250801
15,-10.8384824670793
16,3.325772013340611
17,16.017016453891607
18,-6.561890586453956
19,27.078309964660246
20,30.034444383394057
21,1.676172208438705
22,10.672173781737609
23,-5.597363876101251
24,3.8238984719403866
25,-4.405035269883228
26,18.583428603354452
27,39.3038665909747
28,13.273142940306572
29,1.068580483358043
30,16.571440634531125
31,20.04857151405304
32,-7.040633439222196
33,23.24556665674512
34,-0.9471060972524958
35,2.1452630486843796
36,3.898992417816771
37,12.476020098498948
38,7.700968277883173
39,15.168082730572982
40,15.87057643822239
41,5.059841138669677
42,4.292121502658119
43,-11.530255505931565
44,5.550358158264618
45,-19.80755162852196
46,14.667678745657517
47,9.94402095481443
48,-3.8646741510698726
49,-9.646441867516842
50,4.924970653519266
0,17.14922990281309
1,-6.711316865211832
2,29.021849042483915
3,22.44762888163147
4,-11.878344767050448
5,-2.097929815055484
6,20.235301108802634
7,-0.24629637588683817
8,-4.307193179897695
9,1.1874098445237753
10,-5.210840677468316
11,-2.5145027097532116
12,0.9911201637180506
13,20.825207987703227
14,13.941148946372548
15,3.020759820060448
16,-8.05545778230036
17,-1.1658862320018666
18,5.340724070398058
19,-1.7893536726395125
20,12.892439738010353
21,15.522935633190592
22,23.16756463708695
23,4.2652869088518255
24,13.572574826999544
25,35.832867191961284
26,4.6452754235796565
27,9.954126767297566
28,17.365466338977356
29,12.518122982640989
30,-5.1246293282976785
31,16.263719260223294
32,7.852214375011121
33,17.797616417662233
34,2.1031793788021482
35,18.116648270449787
36,8.992210827803621
37,3.631558135689754
38,11.01000384196027
39,-8.300232382888831
40,-0.670289068693819
41,-22.31090385033478
42,12.972918561615641
43,11.944456564568405
44,35.16918412789968
45,-0.9485247994452569
46,-5.9236991608221015
47,0.46399411720206757
48,-8.442684003758433
49,2.6113309144667105
0,4.696138026597887
1,2.1982520692631624
2,-3.4616755980228695
3,12.356999867790822
4,-6.321556907569932
5,24.81851160140991
6,-16.927826370268424
7,11.62865069422499
8,4.195143018156008
9,28.110683129393504
10,7.823670289397457
11,10.809233567480684
12,-17.126770461099266
13,26.172202449714632
14,18.462220433927236
15,7.299531497769371
16,-16.927433943436654
17,9.195780522238314
18,-20.2353753753215
19,-13.176586962278712
20,17.58205970444256
21,18.768318676976033
22,-3.2244229508648914
23,27.473218544571417
24,-5.974581925490458
25,25.148144751815
26,31.73085415160888
27,21.569438294714402
28,-4.34888702827152
29,-23.414242189545575
30,-15.69466133351701
31,-13.498218750148302
32,38.318693906802544
33,1.3694611962951795
34,14.439878507725252
35,-3.393140050415392
36,-25.642622588269614
37,14.262367701671035
38,18.292805699834016
39,22.584583329413974
40,15.862535788594796
41,30.72552413977784
42,16.57086334816427
43,7.673562008037038
44,4.979977112166505
45,15.109317471247625
46,2.5692390733430175
47,0.5399412620713901
48,36.94222181493955
49,19.210312244647792
