number,tpara_masked
0,12.098321159707362
1,-19.973311301176487
2,12.148764956994759
3,-12.807004641975556
4,5.819328426544718
5,-12.73041997743955
6,-1.083257927803061
7,22.547477366667106
8,-30.291457638516782
9,16.447167183741836
10,-15.015572785159748
11,6.737771229836654
12,-4.409095311075362
13,3.103004075910577
14,-13.273764902047938
15,-10.203251576967885
16,-6.1142960324408095
17,-8.727859324153542
18,-3.272598784557582
19,11.73926970447307
20,-9.139940952233399
21,22.62730921150554
22,-19.59210512344119
23,-31.148322439851952
24,-0.8650549906027056
25,-40.207908114098245
26,18.039922148697467
27,-15.538662504847402
28,-4.811549085085668
29,-23.760385658988525
30,-13.25138043739571
31,-14.881498107873387
32,-20.8726523472554
33,-13.66637055374061
34,-5.5454497290459885
35,-17.79630546631476
36,23.38398748709854
37,-20.139964362897448
38,-31.921352672270586
39,0.585335631816028
40,-28.887254662398234
41,-5.897298649415461
42,-4.893138338957214
43,-2.2372409110478957
44,6.927365348019521
45,13.669854581621626
46,-9.972483875723507
47,-15.623148404605065
48,-29.343700210423172
49,-34.61849000056342
50,-3.8979877103884064
0,18.40690921905974
1,10.642522862980286
2,-8.030515511829131
3,8.981048386462003
4,13.765419544971754
5,34.082561439774395
6,1.8265432869905367
7,9.5865551793158
8,-19.17455150213243
9,26.893904658820134
10,-13.884238869721344
11,-7.473757612785903
12,-5.2235064051941995
13,25.89209036063522
14,16.46963380489789
15,14.812730967742974
16,-8.515741519351158
17,-3.9342728334427566
18,17.432107202175473
19,-6.81932066370905
20,12.355427866002817
21,22.57852467953588
22,18.977813024771233
23,-0.8069382939623891
24,10.180788619547817
25,12.715778097138752
26,-24.506456567744788
27,10.286446620414818
28,46.22542189765729
29,18.354165113680192
30,-13.85137734140803
31,16.831881444190344
32,6.286555683428692
33,-0.33419467193596125
34,16.40521574142184
35,24.960454370059896
36,-1.4223781411952052
37,24.401673940725264
38,15.410520119255956
39,5.962759508371105
40,4.87160101148021
41,2.2578959812946664
42,19.189787906862914
43,43.945006966694685
44,-1.2682565368275318
45,29.956167361492682
46,-6.092939190220172
47,-0.9270398522905529
48,33.17613720780581
49,5.9675530073022305
50,15.846303824673669
51,16.52784316815333
52,20.83747078588753
53,22.12488074230615
54,-18.90946869457603
55,-10.138797690295576
0,-1.5418208931805566
1,2.3549565260812715
2,-18.145309847265406
3,0.039648284655414416
4,0.406316758017056
5,-1.2657797772893293
6,-13.958981526229762
7,-2.9957523868991607
8,4.17031742472318
9,-21.84461322940479
10,0.4613601352806045
11,7.5982029557053465
12,-19.398337750923623
13,-6.866467098613308
14,-11.038499299805455
15,1.859689291450194
16,4.659644522083302
17,-7.1387376010534345
18,-2.579440661065746
19,33.78555864704443
20,4.97377072861127
21,16.801626164427343
22,1.9243771021137959
23,-11.203496796952097
24,8.382225284246182
25,-5.8690829973784275
26,-11.489305506984238
27,0.6199343260959727
28,-6.0514366850839
29,-12.570846289842544
30,3.740979082067497
31,-4.699813871411607
32,4.8271999730786765
33,6.815052226253708
34,-20.838702615340782
35,-14.614774575723763
36,-13.359406617989105
37,30.149995685254304
38,-0.5474779148547296
39,-15.350783163133507
40,-16.369066694702877
41,2.670465922468186
42,-18.327474056908006
43,-2.3870067404156243
44,-8.628887826489517
45,-1.6997129629695944
46,-15.868636182858609
47,-1.0565107307532653
48,-4.98431518280995
49,-14.518254450498112
50,-17.25733037953129
0,-13.374861588625702
1,-3.6579933896755774
2,10.282001176401915
3,3.6326667229857885
4,22.587651934043627
5,5.34334299029382
6,11.718437035549792
7,-10.818745047972794
8,5.597871869748396
9,-8.391625524091967
10,29.174627084553133
11,0.4063206437976402
12,6.219718851063758
13,-11.349963376557545
14,9.890907907520821
15,-6.007704593062138
16,-10.239235237463618
17,9.612965423677622
18,-6.793730115510026
19,18.196926040066803
20,4.138286750314061
21,16.958741781240388
22,1.053213701437035
23,-2.932706189007207
24,14.612589101699786
25,1.7611345715096145
26,-6.662787506902152
27,23.60891371289142
28,6.902527475520041
29,35.65888406775741
30,13.84657066783035
31,-4.159769898907466
32,-9.883977007222692
33,-4.4639518748113
34,3.471316752564254
35,-2.5973613630251675
36,11.677764496139293
37,24.9006164946645
38,-24.894686571445373
39,-1.553080738088871
40,0.9975621810080313
41,7.543241438886149
42,-1.23066149863386
43,-9.850084932890486
44,15.963575720571534
45,-0.9855570803907201
46,13.210820918689118
47,3.1548988976837222
48,-11.321674153741412
49,-14.183502076529447
0,-18.601957696429135
1,-21.85633666644075
2,-8.242385551859856
3,-33.212173751924944
4,3.8918268607801565
5,-11.753031992078888
6,17.751830894141566
7,-31.248453121375995
8,7.806990165448724
9,-6.53422741840141
10,-2.179631882389306
11,0.7474179793594741
12,0.2072978085484085
13,-4.46175396628945
14,-7.993875894563018
15,-19.204186870365923
16,24.679701134585248
17,-15.117179471187587
18,20.216732658321728
19,-2.4840316100357045
20,-43.376383670098065
21,-23.73452038610206
22,-12.185619328401268
23,18.843281527717675
24,8.884497767110608
25,-12.223692872718555
26,-7.612271072747015
27,6.51257762533201
28,-9.80249337256822
29,-12.349367861652638
30,-12.986235050268153
31,3.529732173213065
32,1.6804022987907763
33,-19.060413025684397
34,-0.5493589287179171
35,-8.628340190478903
36,25.469950000929963
37,-17.690054421315434
38,-29.78642617742129
39,-4.049830100901393
40,6.538249164300678
41,-2.526290140044315
42,16.981949291228204
43,-2.351727294384413
44,-7.374791111125489
45,-31.881402832537972
46,-7.665879838321862
47,-15.88691885453149
48,4.822561757341266
49,-14.148374916089779
