number,tpara_masked
0,64.94705454921738
1,-0.33877414453955784
2,10.17741624309565
3,40.23835092286592
4,-7.948731056078232
5,43.68586006522592
6,25.426591795015458
7,-2.276005754235181
8,-1.567804651535375
9,10.866655328653806
10,18.656850089529247
11,29.934773869576425
12,2.4147147491425534
13,-0.4404038615272536
14,27.778027187095077
15,15.062969143602661
16,25.694336929720723
17,28.2387809925745
18,15.400688526925581
19,0.2372454825187258
20,47.029055218040924
21,4.22423656548037
22,25.2122668421685
23,28.269028007343877
24,-9.093829097158354
25,9.641995448974841
26,14.324964720597363
27,8.157599040714556
28,28.060791616250444
29,22.648830761479786
30,0.38004878256793345
31,28.629491074146546
32,25.540929174086262
33,25.618337278703823
34,18.065672217441413
35,26.137046107679552
36,1.3949059191670836
37,45.64887174435878
38,6.605754758008213
39,4.191134747897094
40,28.815337474144243
41,68.17605758947643
42,37.48801368096287
43,0.5112623411049652
44,8.745277884574739
45,32.377316630219056
46,6.990622599308456
47,0.3838320278898915
48,22.4995599435513
49,-8.096151304926025
50,10.868992224762529
0,9.857650004916094
1,38.11489395704686
2,-0.01460037029548614
3,-6.6223921161660355
4,-6.734303978659125
5,-8.07203301731205
6,56.92969799279504
7,18.543746686342878
8,58.81171796475984
9,29.719935056170414
10,35.976862674165965
11,0.43656278592152375
12,52.57742517904438
13,-13.77412426093214
14,14.904184750561296
15,0.6424500437813349
16,1.773207654783467
17,6.803730319878317
18,1.3770183018537965
19,13.769056906988277
20,3.6440929286464367
21,2.960029357426366
22,-1.991744349696647
23,-7.49471368916627
24,2.049095313181068
25,-27.75458065842587
26,-17.038889114454985
27,-1.9223576804468698
28,15.006402244289855
29,38.3890247985303
30,-22.365491976946334
31,29.220109887262424
32,5.971969782889471
33,10.24852449818228
34,4.62254185546524
35,-14.254567995111401
36,-12.252603869771724
37,-11.12670933167692
38,-13.455507523000657
39,-17.70542774121648
40,-1.8748666816590132
41,15.717926022457757
42,-4.743807223582684
43,-11.78797888930679
44,10.110896120352209
45,10.311077818730356
46,-2.907505544966524
47,15.268188293917877
48,-10.389415550093872
49,-11.975862079793842
50,-14.609838474813031
51,-6.8886194526385225
52,23.620051692319063
53,-26.93541695859065
54,0.12934127842830412
55,8.175827422481538
56,-24.428235730529952
57,-27.49876711523787
58,-18.702208966677365
59,-28.6149942259802
60,-15.808021854487226
61,-12.577792338517055
0,7.412514454093373
1,3.218948071056124
2,8.05727672236066
3,18.59857295332606
4,1.8978628051829425
5,14.697781757099115
6,19.839028987512894
7,11.553045927333493
8,24.492395469779794
9,7.641214475976691
10,2.54923785784437
11,16.838277537721705
12,11.72520569525659
13,-2.110652985720662
14,17.241638437958
15,20.95602743186949
16,30.94526669479415
17,8.654454733106023
18,18.77317067232475
19,14.515889132679959
20,18.165242939479263
21,4.1724395790273165
22,10.61839485474694
23,-1.0196193519126002
24,6.513087353394237
25,10.45185626935563
26,9.827450260975942
27,2.4467302258320465
28,7.2757428723788395
29,18.822144435641047
30,25.126799603943557
31,1.0613992647752941
32,1.243999273962496
33,10.665044353825378
34,-1.173115530643069
35,-7.388494951656969
36,-5.728307112601922
37,-8.575366589664354
38,-0.9930229478211712
39,-6.842280223888035
40,-1.8174735790429013
41,19.211022895938687
42,0.11950381425170539
43,-1.9023344874666592
44,-2.2418539123868357
45,0.6432906553123351
46,1.214225954350291
47,8.555288230935629
48,-5.8520615513973295
49,8.393145536602889
50,-3.771125041870012
0,37.80684634493683
1,45.422704116523015
2,53.45844695309804
3,41.29350678678318
4,33.8570579966952
5,63.286947633085035
6,21.767604509016618
7,9.2360545878023
8,35.400247819536744
9,34.17759813433779
10,33.681740261057605
11,43.34908629586052
12,47.650287271494555
13,27.84272279399147
14,44.064611811241626
15,23.70744489610388
16,49.58997617481802
17,36.90349408774157
18,20.358055586989895
19,34.42465601466438
20,37.130793452257016
21,36.938145529950994
22,40.28231753099792
23,44.61335429479303
24,66.91572570124056
25,54.44731322591502
26,34.95683397068837
27,44.96397407491613
28,56.473689724612086
29,60.18547921766209
30,39.83737907454889
31,49.06381385123066
32,47.45414471250973
33,28.30253996598407
34,58.391903361925614
35,30.80997136429965
36,36.89421558385044
37,33.4969027330582
38,26.855999004895793
39,46.32565639736995
40,14.791920972041025
41,46.25167518115506
42,35.82283674635138
43,40.754283996907105
44,30.818783278460977
45,42.71946436102465
46,34.20402904118368
47,35.76584954127308
48,39.71426358143996
49,46.39177338579733
0,25.682457740730214
1,19.4547789236468
2,31.17318669865199
3,41.121694493995165
4,33.70534212226377
5,38.440617898692786
6,18.471293285039614
7,-4.422600853438831
8,7.7142504236367895
9,47.8356687594328
10,47.269688607798344
11,12.833890592231809
12,3.0157127659278
13,11.582897011900664
14,42.451378017776484
15,14.091737949368307
16,0.7976926773444069
17,63.772467602992336
18,21.709846513099745
19,10.754592179769892
20,60.68909759922765
21,26.049571487539605
22,43.945942687331446
23,48.516603475453245
24,-11.571596027061384
25,26.827622493878298
26,5.555858982751892
27,51.00085854871218
28,41.00691726923363
29,-4.535028451534294
30,8.223785603118156
31,40.92807357223035
32,56.173153930829926
33,42.20724925119157
34,72.12163932734938
35,32.6968828308812
36,12.996123732733624
37,7.97257479787403
38,-0.5126045267268686
39,15.646807602662545
40,11.659405786525035
41,54.544806054539976
42,45.80664918978843
43,37.429023386831915
44,21.791834411051997
45,16.702150280107414
46,41.685833254392584
47,27.672056695454078
48,19.662747084857475
49,28.974544442740406
