number,tpara_masked
0,-24.28835761398807
1,-6.415315203063223
2,-3.3149487278180176
3,0.6955629905492954
4,-11.946284036703865
5,4.924676468730505
6,1.5066697727374359
7,-16.23028928673129
8,8.432711932284585
9,-5.310717305558619
10,-12.53676240171766
11,-11.171181118109905
12,-13.420780296563857
13,-14.053427176722009
14,-6.031655772463322
15,12.926473899447824
16,-4.883264671551653
17,-3.075425604148414
18,-4.528406756288298
19,-17.085158611330883
20,-3.7717449681576447
21,-6.169890193724326
22,0.2479607081278888
23,17.0818832820526
24,21.31359382694813
25,9.793564050146461
26,-13.220654117770144
27,-1.5198559760227166
28,-2.993372209407472
29,10.244626845072926
30,-4.401834238972632
31,-14.201913050195376
32,-0.28308906823642493
33,-8.343653039768048
34,-5.108957113884799
35,-5.347543320209352
36,-19.629944194038575
37,-9.990612576957298
38,-5.156964562047508
39,6.817655310331964
40,-5.85758190863264
41,8.41371954697704
42,-22.604593903801135
43,-4.512551622427036
44,21.685613999102085
45,-15.79659235148662
46,2.2373863871369846
47,5.7418325620043715
48,5.3098483476787806
49,3.3344979489600233
50,15.585907352612015
0,-19.881198719910262
1,-11.506743908414183
2,-0.5254387922739375
3,5.20565181946063
4,2.2731839701268983
5,-8.45003383700326
6,39.412293451281954
7,-3.473231620873063
8,19.66863913596936
9,-2.520720845254666
10,17.44954976615675
11,1.8084555655015968
12,-3.2297946695576467
13,-6.872274686648925
14,-2.3380131938670337
15,-19.89061001670266
16,-13.712929494147374
17,0.20555296472791124
18,-22.16472513298861
19,48.521920395690664
20,12.818715617150575
21,-28.94283362201466
22,-12.489367919753516
23,33.31831075835892
24,19.70592846180525
25,-4.063509688554826
26,28.7821037198996
27,-13.595008490635609
28,9.352708683926986
29,28.073905475519428
30,23.14583265988151
31,-2.1602505334281057
32,20.678888899948163
33,16.670392074434982
34,4.4607167231361275
35,8.071863618899805
36,3.4583326431985744
37,43.4899743735407
38,10.477339174389789
39,13.523921786166602
40,-10.762121154475082
41,6.267857891516841
42,13.216195059821228
43,-13.83129923195241
44,5.226780757251927
45,11.644444019480881
46,25.18845517240572
47,11.764618526145531
48,48.7171455715139
49,16.9633775287838
50,-12.518751368155211
51,-1.6404418219777166
52,-0.7127663239872262
53,8.144015218073207
54,-3.9098818218529443
55,28.713653167019427
0,-20.939864264095593
1,-10.155277143922198
2,1.2841301994363556
3,-14.435907089155258
4,-9.33982564123598
5,-11.255614701826055
6,1.745482502957027
7,1.7111776259932379
8,-9.37479479383763
9,-12.295643551220161
10,-13.841134025851993
11,-6.265034363707973
12,1.6604935073627691
13,-4.375928453711566
14,-9.55799332403312
15,-18.862972204012543
16,-15.8337959901749
17,-14.151668980011527
18,-18.89537194221353
19,-21.177054786492565
20,-15.875319430125094
21,-28.627199560904756
22,-6.2137571442901685
23,-6.213521341711807
24,-14.489990076761005
25,-25.446961490620236
26,-15.88275597326845
27,-26.095165897762254
28,-9.827263630825776
29,-8.992974471766502
30,-18.72009387065044
31,-14.621558636803217
32,-18.714782100053554
33,-24.19386958931085
34,-24.46512959949994
35,-3.2321513618176203
36,3.3083952443157987
37,-30.975348553593825
38,-17.42809617457114
39,-12.240209206070041
40,-17.20806703631733
41,-10.877634284759445
42,-0.24182772812300626
43,-18.6918771420335
44,-21.951819400617914
45,2.3011309645201012
46,-5.818425336775649
47,-0.5877606294822252
48,13.51176453883656
49,-13.362732302498028
50,3.9546901489578006
0,-17.709738214272406
1,17.639929451775632
2,-17.226782007438977
3,-6.8838948239592135
4,-1.3935643854143114
5,0.1956465657047081
6,-18.63323848204522
7,-5.665031302510906
8,-14.093316724010188
9,-1.1798218107982854
10,-3.8207689460314858
11,-21.534480396858473
12,-13.538582902841966
13,8.159248929200773
14,-9.837969168292389
15,30.02663096048873
16,5.552093395134638
17,4.019058590757834
18,-2.6615011772033155
19,-6.267447947474045
20,-12.556213020341817
21,8.898891167925257
22,-10.202532868014705
23,-11.586726109837251
24,-5.407279881765272
25,-8.940833329991921
26,-8.807450430294761
27,-1.0188148424120562
28,16.59502915045281
29,-13.302181575237558
30,-0.1707042415839171
31,20.472405077584607
32,-1.062577830168721
33,-5.989480791021207
34,-13.985199391190738
35,-0.23058521377367858
36,21.24445738967715
37,-6.90298787738258
38,7.624516223947554
39,15.262284505573032
40,7.650258186044835
41,-4.478700683226045
42,3.7125892935900673
43,9.226389856564767
44,6.395956656782079
45,10.945455257301132
46,5.02805013176077
47,-4.362785607528704
48,-7.6197284757474115
49,10.206960546530341
0,-8.442401109601397
1,2.25695137299736
2,-8.462041380514934
3,-10.807043623452095
4,-37.31469318155129
5,-12.850723983388667
6,-0.012181859023201565
7,2.5791990607457493
8,10.269323243534531
9,-10.547017861272982
10,8.235905593247512
11,-25.679455647790103
12,-8.552628797588694
13,3.472997248710533
14,-0.7324584184069718
15,-7.718000406048927
16,-6.0509611274435
17,21.664325114552362
18,15.680299414904168
19,7.68698805493306
20,-4.566721613478747
21,32.11085241566488
22,19.353333687596923
23,-0.4694590303929568
24,-8.410041748350224
25,1.3897868057735199
26,-13.672269729658286
27,-1.9818682224854351
28,2.9447097542421474
29,5.496543907251905
30,-29.382473964103454
31,18.268019901638997
32,-1.3125188519425568
33,-5.233137928920919
34,12.790496152226378
35,1.0678621411597455
36,6.544187391943174
37,14.139853271196115
38,20.855214832568443
39,-38.17467683522334
40,2.5112269180838642
41,1.5247176709077712
42,7.804641224384619
43,9.068220977807163
44,-15.556846063927855
45,9.392661885796212
46,-8.242337865336214
47,-1.591673124165833
48,1.4014603988645766
49,7.830538956110296
