number,tpara_masked
0,-7.192108518615392
1,6.2474930653854885
2,-16.92763827945566
3,20.38986021294217
4,-17.624045951725705
5,-28.71244511143665
6,-25.728682986583504
7,11.95145166042898
8,27.216183857562434
9,-3.139740466207195
10,-7.403572172257728
11,-21.58719410776001
12,-0.5659578005540269
13,0.5392494239502063
14,-43.675275189040505
15,-11.508432956520302
16,-22.941546398041762
17,4.690608756434466
18,-0.9772287783215733
19,-29.190729697975687
20,3.801287062194047
21,-6.980496530718122
22,-48.04514432295932
23,18.449860554317148
24,38.547710801140056
25,7.6766745736215
26,-31.519521469038278
27,-25.606757913371283
28,-25.252618090437156
29,-10.047926303337187
30,-4.658144126508324
31,-34.38910609821461
32,2.242762504812119
33,-24.82818804165863
34,-22.778892203166922
35,-10.154925738398951
36,19.2565056612881
37,-17.951875392215687
38,-19.76455761241451
39,-32.686799812157886
40,-17.552977331953507
41,1.6942220691629375
42,16.136940548532284
43,-10.127241730226654
44,-1.9043022622633814
45,13.072712413809818
46,-6.841973359653835
47,-8.662319516357487
48,-28.743455452116443
49,2.6672485849606646
50,-12.59397587697701
0,37.985167759009144
1,-20.093018955195124
2,30.399326629857377
3,-27.435006383798942
4,-15.923207716041597
5,13.892636853969387
6,13.141870371477296
7,-25.60574497407975
8,-11.31553602564038
9,-24.191495166164373
10,6.711216228957651
11,-18.395184364110374
12,-18.7863764812579
13,-15.902107554564637
14,-25.25065507796853
15,-0.8313107845842137
16,-35.911447312854776
17,5.732170598499969
18,7.06449676605705
19,12.74837072591099
20,31.364359789413644
21,-14.568268356742104
22,22.095781275202135
23,-2.2943742595410344
24,-4.123146610026205
25,46.720020098148105
26,16.905957889344602
27,19.499758239861976
28,13.854294555321143
29,-5.366819588384407
30,-1.9222453202375496
31,-3.0721048618589624
32,-12.590522907144548
33,-15.322034537783724
34,-11.031807113670403
35,-24.130240236993068
36,12.660077772010487
37,-27.940823686480243
38,-1.0828805844965463
39,-7.21244678654586
40,-28.95079460959971
41,-39.32841533496469
42,-17.19206948654535
43,-2.7928275804875224
44,19.042752878618334
45,13.311127012631431
46,-4.933717984421209
47,-10.005303045327688
48,5.433377782966299
49,-28.700186486986016
50,34.58244198942648
51,-6.5356311177803645
52,3.4162916065725755
53,3.0995235246136663
54,-26.63842308641457
55,32.55899100241417
56,0.6232614579640462
57,1.253671662425855
58,11.851029653211215
59,26.02700206184618
60,-2.021719118043089
61,15.25827369074062
0,-41.155946984785956
1,-13.533096195700752
2,46.10840639384512
3,-9.441634127084859
4,-9.56722379626063
5,28.292828797959142
6,7.208398218363216
7,20.628855660712965
8,5.113799077315931
9,-0.36178887187686243
10,20.97731195380985
11,25.191715329648492
12,45.26048700975638
13,2.5765795423164186
14,-10.915000927077868
15,15.138252567541914
16,11.018492581830028
17,-28.984554016157443
18,37.00646709423006
19,-7.041954011092745
20,-3.528550173036314
21,14.403617244949732
22,23.972545621954993
23,-2.3484427214180683
24,-6.820934347146364
25,-28.9364908302747
26,10.51517550703942
27,-22.784407909577048
28,20.945576002376917
29,-14.724198066803169
30,16.19415769031519
31,21.731745929418903
32,7.304418301958189
33,-18.918047584202935
34,30.676296088160363
35,6.1757277979354726
36,-7.158785643292099
37,-41.97101520370029
38,-6.0619639058016235
39,1.454232222472673
40,-16.128490368294205
41,18.35370576084224
42,68.60799827798415
43,-12.669899285630514
44,-4.3457151020577705
45,-27.980828264613617
46,-46.15799370517451
47,17.75326981014731
