number,tpara_masked
0,-22.117044788198353
1,-8.649872521952298
2,36.02812626013474
3,5.298583497885071
4,14.724539217543981
5,20.008532904588115
6,-9.113525341793622
7,-9.886524784027037
8,13.234720578717921
9,-17.361334888240286
10,-1.6799788227217505
11,22.95609154619645
12,-15.979376636702604
13,-27.578948902373668
14,-19.73212230647429
15,30.599627128443295
16,-3.7563268051599152
17,-4.904535444438807
18,26.81801447579346
19,-30.42271146114217
20,-4.385005543857309
21,14.753813578257299
22,28.457018667419714
23,-1.2531794861085168
24,-0.7565859050373547
25,2.34686581279675
26,-19.73557080721851
27,-16.73691940595745
28,9.543214218865614
29,-17.081816849895404
30,-2.862757734571157
31,4.370178885437781
32,-21.42114870669805
33,-4.59590410173405
34,-11.226641542331588
35,-1.6904569595984258
36,-2.774442009467748
37,-4.292218136470183
38,-1.8677894786378602
39,-2.3465531739930157
40,33.283962845113514
41,14.070224096940365
42,1.3357634998101275
43,9.509960818832042
44,-9.045938516768121
45,-3.074527891537097
46,13.96474165934099
47,-0.03889037240393611
48,18.21558726078365
49,-10.56109984650296
50,-6.151613736922931
0,10.240620203679404
1,-6.113984429845232
2,-3.1679396883532718
3,2.6230053684628274
4,-9.31744074487521
5,-4.196819484529139
6,9.15815867585934
7,-21.496844452665677
8,2.8781654097069045
9,-5.265846721632291
10,22.380566733204432
11,33.50927209784989
12,-5.551686073819914
13,-9.532604039463877
14,7.20408458813419
15,-15.578370297456939
16,-1.667378975630148
17,1.5204057272436935
18,0.01745759092841581
19,-24.739838474137816
20,-5.750284396791964
21,-6.149461384552524
22,6.86277908575524
23,9.089338022979138
24,9.837395194741323
25,7.2806386105147185
26,35.952472110523104
27,-11.609376127097448
28,-10.510201597924151
29,-5.8725365311336954
30,6.371399556096928
31,-12.882742280358645
32,-41.25249667789414
33,9.148625708850961
34,6.388824432453551
35,18.662199637494343
36,30.30637503916485
37,29.136619191424035
38,12.887019747627923
39,-1.8597240784382998
40,-2.7087767584532685
41,-10.391610831087897
42,-4.635852442665586
43,-18.204498353213694
44,33.20088929707292
45,-23.23240651710042
46,-7.4054298989286345
47,8.49745932877492
48,0.6805501347647198
49,-8.636693434501316
50,-23.42188591223741
51,-21.61812921267862
52,-4.702692161610382
53,15.636734869891221
54,13.335328397090507
55,-2.0964091203741946
56,24.672661691482745
57,-11.153962790425947
58,-0.9888982965833293
59,-39.32377993602169
60,35.30442516108678
61,-22.577021437560536
0,7.668082465291565
1,-28.228726023371564
2,-9.523963247678086
3,33.76961406805397
4,-16.454957100601554
5,-8.432853822644878
6,-29.784492501979308
7,15.541938106859256
8,-12.862888828143088
9,13.33707662827995
10,-14.799146204798792
11,-16.222145404753974
12,-17.460251910961233
13,-20.87557504637516
14,6.809026823854462
15,14.29269029055528
16,-11.098374367672173
17,50.78328513263841
18,2.768767141484811
19,13.750574604879755
20,-17.39020187111843
21,-13.964855346178714
22,-12.581248635494074
23,-0.504504290195958
24,40.54218531261237
25,-21.207919568648016
26,-8.913445981306722
27,-11.365121584579658
28,-16.41929732916954
29,7.481730790459551
30,-29.104019934796575
31,-3.8569964999624062
32,-15.310964348221507
33,-28.6810480550533
34,-0.5586002771451603
35,22.08635881591666
36,-12.245114551963827
37,-11.336643031730393
38,9.571768562940026
39,-29.25071385107003
40,22.848174315489207
41,22.942856503505027
42,2.800694195078298
43,-8.455117495032027
44,-8.23964304193699
45,54.70504523448957
46,16.835580633293524
47,-4.867350374600695
48,-21.40308197340346
49,11.77795638795942
50,-18.363967531816648
0,12.93379958688945
1,-33.64703138331038
2,-12.640492208504384
3,-13.261235221051493
4,-8.809894739651252
5,-10.91639312278403
6,0.3818754201745378
7,-33.775725623759925
8,-20.879001786748102
9,-9.89303024686213
10,4.006676620112633
11,-28.73103088774087
12,-8.391649153338676
13,-28.14934389287297
14,-17.499034369687177
15,-17.05282685430613
16,3.9635087804394207
17,-10.134496649290744
18,5.170610902401525
19,4.853296135346833
20,14.350771534073676
21,0.4737527407409441
22,-13.885375071964745
23,-8.580771500750947
24,-9.042204170602492
25,-3.0239624138062027
26,-1.326814658142439
27,-19.34900047591744
28,-30.896977569009707
29,-18.94355709334642
30,-16.24950685119586
31,-18.764995039314652
32,-22.155918729301526
33,-20.455525865751646
34,3.202854278091157
35,14.013634845137327
36,-27.612920690719044
37,7.173016847161762
38,-4.122959455325296
39,-6.594354691931888
40,-14.602809332113036
41,2.1537192769945555
42,-2.6896393260737264
43,5.603823627353677
44,-4.9662041886241095
45,-15.142090914466166
46,3.8216314557359965
47,-22.38354035455359
48,-11.129387337642054
49,-18.36367502505709
0,9.919446005331642
1,-10.382809575067617
2,-14.604904693034843
3,-13.880070278323348
4,-8.172106695051676
5,-14.05383187602638
6,-44.930546912643386
7,-34.773474618295566
8,-2.319101355396924
9,-24.03793764038653
10,-42.377625778892515
11,-35.74806110388332
12,-16.405471647829017
13,-6.238255541764678
14,-15.680617841222027
15,-27.71141064764985
16,-28.577920770563498
17,-22.821643093825138
18,1.5985539558727169
19,-10.306440737887595
20,-4.959313922488681
21,-6.296131097964045
22,11.139272319364105
23,-41.457445772626514
24,23.905598833806607
25,-17.681443864603352
26,-2.406730370552168
27,-6.34101438024004
28,-14.64705423614987
29,-28.902924350167797
30,-14.052889222663604
31,-18.00027963720178
32,9.996275955141224
33,-28.077747090312265
34,-33.71868192066548
35,-1.3303916486980447
36,-10.532975750858023
37,-15.073235992701939
38,-15.676992074868206
39,-15.47477287052364
40,-16.485380024041284
41,-32.42019452898148
42,-24.52719612596373
43,9.808671948737432
44,-3.7967793353743673
45,-1.648006027939649
46,-35.41536397477785
47,-30.994133481954123
48,-26.4775829409795
49,-19.593801544222817
