number,tpara_masked
0,-10.94684165536819
1,-0.23326170624689757
2,0.14908291884947003
3,6.531510147548639
4,-17.909123862914893
5,-14.911000631754074
6,-21.564876501795673
7,-10.647279995939446
8,44.26907196375396
9,-7.361024580000554
10,-16.560522434853436
11,-33.82051419167611
12,6.481270039178828
13,-16.66268505889295
14,-43.62742660962087
15,-32.878475053621514
16,-8.372330581904762
17,-0.2891001018825692
18,-4.324762572751853
19,-8.825975802058867
20,9.877357993243802
21,0.40410460163305584
22,-33.37607997385324
23,-14.804254217576979
24,13.918093739246412
25,-7.388254156618738
26,-42.11816041611706
27,-29.9640829679346
28,-16.272073663811977
29,-4.180112651081597
30,-3.1446237219117594
31,-33.40435799575263
32,3.589381631425365
33,-30.992221727248968
34,-25.231322808849654
35,1.296618911005175
36,29.9794054272853
37,-6.334255589182349
38,-20.3912201691815
39,-29.11910712555254
40,7.401710257050177
41,-15.040640732877364
42,-16.885904427807773
43,-17.050278226330796
44,-20.44177133737119
45,17.142572990754463
46,-10.86317366924858
47,-21.20936828633704
48,-17.360079596073774
49,6.645035139424888
50,-11.033187598109684
0,2.809296166065659
1,-2.4583654618166095
2,29.515884501939304
3,-20.376120038159385
4,22.15457691375396
5,-7.595030061659081
6,10.975852646508441
7,-26.728820909680294
8,-12.18340058469399
9,-29.411488590270885
10,-19.512716405619322
11,-5.874113763305725
12,-4.641191653220744
13,-28.841567220913888
14,-1.0276380734018808
15,7.648299943991471
16,-26.658212884081127
17,-5.347057549817988
18,47.00327456882055
19,5.27560445945991
20,41.028078366799214
21,-1.5774110166214912
22,4.145934435268512
23,1.7260762942407202
24,-13.504168030722655
25,46.30281399039167
26,18.05570250103096
27,-9.430943729663946
28,4.572056091747513
29,13.227077680058288
30,-3.4535813714992654
31,-25.699086476155884
32,-4.013731853053709
33,-11.927029475167215
34,-0.5421170796222123
35,-13.847615424703955
36,26.634490810393018
37,13.972226622607467
38,-9.10437352668541
39,-17.8143279387181
40,2.5479746707585753
41,-9.804826382896358
42,3.50164097717709
43,-14.306375578026435
44,-2.178915245762722
45,5.752007277889011
46,-6.093285481117366
47,7.62930016693117
48,-5.046206354010331
49,-36.865273179821486
50,33.94275844343437
51,-16.32621969714797
52,8.367496165087276
53,-6.569919003890985
54,-8.496326740924253
55,8.072619486456901
56,-2.322867774672154
57,0.5356587025791741
58,36.640226729210845
59,-9.544297475806552
60,-30.438203130817634
61,28.33089566648776
0,-18.36160537196621
1,2.8907846980372502
2,23.104481291132586
3,-20.314129440319245
4,-8.03193087348417
5,-22.516732971982695
6,11.393694876460357
7,-19.816345305419723
8,-17.806832551691013
9,-32.78362075636525
10,35.334036536167126
11,9.082251987517035
12,22.626718671542925
13,30.601041897979385
14,-10.326674429153273
15,-6.886978098918917
16,-11.148775532395424
17,-12.747022992698476
18,-10.794568399635157
19,-3.253868878042946
20,0.9115315909487737
21,-18.183795999801887
22,3.885465578908528
23,-20.711408094737433
24,2.017732943689529
25,-29.12610676099171
26,0.7839465373156904
27,-24.207436253062852
28,22.48908496464234
29,-24.851184813693788
30,-16.979609224815956
31,-11.728723671290531
32,-5.869256685602725
33,-35.67986242261315
34,8.236974559218249
35,-22.931121495477985
36,8.97040940294068
37,-27.910137608463025
38,-10.85796460150353
39,-16.50758463256352
40,-14.636327705375152
41,15.144308918024763
42,-10.329690288320611
43,-33.22676573386868
44,-15.68338663875895
45,-16.300459846105596
46,-45.640345231529665
47,-2.354214403668367
48,-20.926247796321856
49,-31.682143723325375
50,-14.125971701004245
0,9.4629576458733
1,-1.3592700545375342
2,-30.48657453646402
3,-18.358190881053975
4,-4.422038291096442
5,4.562143878721829
6,-11.778089059610865
7,10.163189216131721
8,-18.61523486591644
9,-5.93530692495471
10,-40.030793716875706
11,-12.411340387529101
12,21.538318967845925
13,-34.965140992425525
14,-18.00792115425054
15,-16.906470914592987
16,-29.149757435003522
17,-33.487043915592096
18,25.08034343170114
19,-19.73352233471578
20,-5.264095135102151
21,-7.19433233357473
22,-21.106571835972765
23,-31.16348401555058
24,-15.908504686418866
25,-19.053050063592515
26,-29.213544694428606
27,-0.11131540134101628
28,-33.66508494195841
29,-0.6143636093685563
30,-0.32360830065019597
31,-13.582877107016284
32,7.0064779533751675
33,-12.722636968634207
34,-13.95989523977903
35,-26.19025032648794
36,3.2087611456788068
37,-18.600847417893366
38,8.919545731641183
39,8.989277186819162
40,-11.588471059297156
41,2.298267662601303
42,-1.7173209397746008
43,3.6905645946679524
44,20.13500303525243
45,-20.929523860926636
46,30.388086935673186
47,-23.831744516083436
48,-22.663295931282498
49,6.549543253421398
0,-10.335173346772326
1,-24.465480209635693
2,-7.7110556581969405
3,-10.067262899858697
4,-32.56140520176605
5,-24.829189062794107
6,13.079979833808942
7,-22.599598328534555
8,-32.15919861891218
9,-32.84928111006262
10,6.870879235935472
11,-28.262480133989243
12,-38.26784608948783
13,-6.89707556499207
