time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,2.3036406,-1.1719537738259973,66.28047906578217,Below
2018-11-30,2018,11,2.7688572,-2.707019255614232,50.56464006360015,Well below
2018-12-31,2018,12,11.720323,6.688052588421231,232.90329336742275,Well above
2019-01-31,2019,1,9.002488,1.3066249556911433,116.97827683559746,Above
2019-02-28,2019,2,3.5367856,-3.3641648707075538,51.25070258459667,Below
2019-03-31,2019,3,2.7026086,-4.9225079595473495,35.44350528207345,Well below
