time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,3.9843798,-1.1867886828689187,77.04989319030553,Normal
2018-11-30,2018,11,4.7764616,-1.5945999700582325,74.97120452833789,Below
2018-12-31,2018,12,4.806551,-2.851197651715312,62.76715534836934,Below
2019-01-31,2019,1,10.541502,1.4646839073273537,116.136534769679,Above
2019-02-28,2019,2,9.272966,0.5442073773142155,106.23464775281384,Above
2019-03-31,2019,3,4.500853,-2.843959177770212,61.27934812960403,Well below
