time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,4.8792667,-2.003009213702736,70.89612175536665,Below
2018-11-30,2018,11,11.368788,3.0760937006729296,137.09402127493038,Well above
2018-12-31,2018,12,10.089766,0.4636736927476317,104.81684259495844,Normal
2019-01-31,2019,1,9.18953,-0.9855894833257839,90.31373097045244,Below
2019-02-28,2019,2,23.43237,13.832013065475115,244.07812403303697,Well above
2019-03-31,2019,3,1.657589,-7.246481567345249,18.616080745139424,Well below
