time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,0.7453502,-0.27996352224966636,72.6948424590561,Below
2018-11-30,2018,11,1.1619024,-0.4487149776511048,72.14018821802593,Normal
2018-12-31,2018,12,1.1632966,-0.10418028516260369,91.78049809032397,Above
2019-01-31,2019,1,1.1915027,-0.6705879012695202,63.98736429365641,Normal
2019-02-28,2019,2,0.606324,-1.1573795896385577,34.37788609997878,Well below
2019-03-31,2019,3,1.5751748,-1.2690790257003117,55.38095051716281,Normal
