time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,7.072235,0.1501001479147055,102.1684082843336,Below
2018-11-30,2018,11,7.4404025,-0.33102223894023997,95.74052056439386,Normal
2018-12-31,2018,12,10.004574,1.0113058367347456,111.24514290455119,Above
2019-01-31,2019,1,10.221649,0.4830492813914091,104.96015122215172,Normal
2019-02-28,2019,2,7.0369596,-2.7669300084974005,71.77722204751348,Well below
2019-03-31,2019,3,13.901019,3.297589337951571,131.099270831045,Well above
