time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,6.0141935,-2.0491995383102157,74.58638665240193,Below
2018-11-30,2018,11,4.5638885,0.3901462935602442,109.347637434404,Above
2018-12-31,2018,12,3.3611827,1.0978598328810851,148.50654998643228,Above
2019-01-31,2019,1,1.6222581,-0.8935841990721838,64.4817081310613,Normal
2019-02-28,2019,2,5.934048,4.431804223503201,395.01228590021276,Well above
2019-03-31,2019,3,0.6468116,-0.6916770260535883,48.32402679673037,Below
