time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,5.5474486,-1.3744689097642722,80.1432348643939,Below
2018-11-30,2018,11,4.8502727,-2.6938310612684964,64.29223188852161,Below
2018-12-31,2018,12,6.425807,-2.965954618062275,68.4196134981885,Below
2019-01-31,2019,1,10.576892,0.5698291732827183,105.69427002602978,Normal
2019-02-28,2019,2,14.144903,4.427529074756393,145.56301965371406,Above
2019-03-31,2019,3,1.6750197,-5.885933647718889,22.153552005023467,Well below
