time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,1.6008871,-1.6764338689837515,48.84743040960045,Well below
2018-11-30,2018,11,3.317562,-1.369079948708145,70.78761438309871,Below
2018-12-31,2018,12,3.2360384,-3.7626517319311352,46.23777255397573,Well below
2019-01-31,2019,1,8.672509,0.7687742825691553,109.72672149610791,Above
2019-02-28,2019,2,5.5224276,-2.0462857527496574,72.96388872861212,Normal
2019-03-31,2019,3,6.4609036,1.4991174392382893,130.2132614587443,Above
