time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,7.796855,2.1095649348649834,137.09262092805702,Above
2018-11-30,2018,11,7.7307,-0.82886213257642,90.31653584392552,Below
2018-12-31,2018,12,10.355951,1.081394853150341,111.6598012883353,Above
2019-01-31,2019,1,6.943209,-2.330411506857164,74.8705323655585,Below
2019-02-28,2019,2,15.755198,7.19224380243198,183.99255718801814,Well above
2019-03-31,2019,3,4.9543695,-1.9288471742644022,71.977532410525,Well below
