time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,3.6818812,-0.9502573814202817,79.48555797925927,Below
2018-11-30,2018,11,2.1377368,-3.102342042353162,40.79588996147419,Well below
2018-12-31,2018,12,9.803826,4.885233716653217,199.32177959440796,Well above
2019-01-31,2019,1,5.1090455,-2.935435328049797,63.50994689677404,Below
2019-02-28,2019,2,10.611339,2.180875473693753,125.86898770602824,Above
2019-03-31,2019,3,3.7075472,-4.433899298044288,45.53917039495638,Well below
