time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,6.229412,0.4155069948986414,107.14677981319427,Normal
2018-11-30,2018,11,3.165882,0.41104361277181534,114.92078802791919,Above
2018-12-31,2018,12,1.5210056,-0.5047818209525357,75.08219233008384,Below
2019-01-31,2019,1,0.7317837,-0.613887839401144,54.380558191973606,Below
2019-02-28,2019,2,1.0709244,-0.02291293864733257,97.90527002407995,Above
2019-03-31,2019,3,0.29667518,-0.759471915195445,28.09032738547365,Well below
