time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,8.358997,4.640110855761922,224.7715107526484,Well above
2018-11-30,2018,11,2.8416796,-1.5324957559085108,64.9649215988282,Normal
2018-12-31,2018,12,8.154898,2.1000314144286545,134.68336572459071,Well above
2019-01-31,2019,1,12.555178,5.480911983731249,177.4767617218584,Well above
2019-02-28,2019,2,6.4252133,-1.1120596999861814,85.24586153987835,Normal
2019-03-31,2019,3,3.5091512,-3.2562838806317522,51.868818013303155,Well below
