time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,1.5519469,-0.27354309102376173,85.01536050043978,Above
2018-11-30,2018,11,1.9428571,0.1815995696679371,110.31078997650079,Well above
2018-12-31,2018,12,0.9579263,-2.956233435374483,24.473356853880166,Normal
2019-01-31,2019,1,1.400841,-1.508093536364472,48.156497896175715,Normal
2019-02-28,2019,2,13.920497,9.745499814161533,333.425305910215,Well above
2019-03-31,2019,3,3.3952637,-0.2624208502493719,92.82549250319275,Above
