time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,12.484935,5.618090738253838,181.8147417089067,Well above
2018-11-30,2018,11,7.1009994,-1.9632784070449478,78.34048714617565,Below
2018-12-31,2018,12,16.540548,6.376284906050914,162.73238545179836,Well above
2019-01-31,2019,1,12.304258,3.423344295914248,138.54720669958795,Above
2019-02-28,2019,2,24.58307,15.635264149824259,274.73851234973847,Well above
2019-03-31,2019,3,3.9871304,-3.556686843889925,52.85295590754544,Well below
