time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,8.233817,2.426236471011282,141.77706046268835,Well above
2018-11-30,2018,11,8.151444,-0.45215430624518405,94.7445909573712,Below
2018-12-31,2018,12,11.554462,2.3737246812125807,125.85548945438822,Well above
2019-01-31,2019,1,6.6702685,-3.3353362742587453,66.66532071137077,Well below
2019-02-28,2019,2,14.966309,5.997422582875275,166.86920288209075,Well above
2019-03-31,2019,3,3.757971,-2.7427502811628184,57.8085239755045,Below
