time,year,month,trmm,anomaly,percent,category
2018-10-31,2018,10,5.8189936,-0.541798846705217,91.4822114707462,Normal
2018-11-30,2018,11,7.0282793,0.04634037696087745,100.66371787897006,Normal
2018-12-31,2018,12,5.75729,-0.77182250538005,88.17875295969891,Normal
2019-01-31,2019,1,5.4143996,-0.36537354500818253,93.6784103055199,Below
2019-02-28,2019,2,0.9050999,-4.812497406483188,15.830074686448084,Well below
2019-03-31,2019,3,6.1205225,1.0933148925255134,121.74795588507372,Above
